"logFC","logCPM","PValue","FDR"
"Tcas007293",-1.24504905767128,5.68428521047338,9.02194315942924e-05,0.00293211445686051
"Tcas011558",-1.04968060464048,9.83858050459431,9.03542570908149e-05,0.00293211445686051
"Tcas005205",-1.06169283695107,5.34061459989732,9.07163875195288e-05,0.00293211445686051
"Tcas009609",-0.818920046519395,5.75830701026173,9.0967485080992e-05,0.00293211445686051
"Tcas004775",1.88090574331317,3.44159142146795,9.09683228209326e-05,0.00293211445686051
"Tcas012311",-1.04649426292113,4.10958772174965,9.2754086903442e-05,0.00298006056700705
"Tcas000592",1.98006920148534,2.48144088332928,9.43756407965636e-05,0.00302244039371559
"Tcas008343",0.782320780963562,4.16847245735889,9.71018012483125e-05,0.00309981213441897
"Tcas008707",1.26402340116508,2.78190748943257,9.8433253069945e-05,0.00313230912316844
"Tcas002943",-0.832457343312901,5.02143513061649,0.000100355708737462,0.00318334679906261
"Tcas012078",-1.26904347193045,6.44079046970028,0.000100748867058524,0.00318570468243283
"Tcas003217",4.08850363811266,6.6516461783316,0.000102578467851744,0.00323332508130797
"Tcas006155",-0.825394090542881,7.20735062706251,0.000103715871923351,0.00325889620206955
"Tcas010506",1.35772009766962,2.99330599815397,0.000104248426209914,0.00326361910227573
"Tcas005083",-1.72417324311644,2.37564725230783,0.000104519426814275,0.00326361910227573
"Tcas001399",1.06334840647967,7.94242184977582,0.000110147901862781,0.0034286536928751
"Tcas007125",1.64011793685415,2.30893307494813,0.000116101603223008,0.0036027553397649
"Tcas004883",1.0962072682258,4.12593553771339,0.000117318078878212,0.00362790456968536
"Tcas009805",2.64282747301566,7.4438474339496,0.000117638218632712,0.00362790456968536
"Tcas010316",1.62754373075904,7.1739559499285,0.000118897176552176,0.00365544796341335
"Tcas005852",-1.13815193341034,11.6086084410456,0.000119377255339507,0.00365894949494586
"Tcas009587",-1.86565697338641,5.57401078032462,0.000121479695913724,0.00371200342987745
"Tcas002810",1.7173681734361,6.40596703179049,0.000122152964116834,0.00372119639468112
"Tcas007000",0.806506502872224,7.32950705212124,0.000122880962291514,0.00373199566935199
"Tcas008050",-0.68598804051647,5.23119817883516,0.000129208606042305,0.00391227997446883
"Tcas004239",2.25193468042705,3.45236933663954,0.000132282672028421,0.00399325818401204
"Tcas012507",-0.827219739943729,3.89104773401394,0.000134303071092824,0.00404203700710693
"Tcas002334",1.37956690747687,3.51834104367928,0.000135486060739046,0.00406539555226589
"Tcas011055",1.27658810121496,1.86182112852545,0.00013728109585112,0.00410692428067184
"Tcas006852",1.54719982111316,1.51850568432761,0.000141969304376269,0.00423449937112741
"Tcas002013",2.48138298335447,0.946547357738799,0.000143013406967126,0.00425120003420341
"Tcas012302",-0.723444285630344,6.0721962735527,0.00014338014526887,0.00425120003420341
"Tcas000123",-1.64053735684265,3.56526526035175,0.000144490860174027,0.00427145761792567
"Tcas008944",-1.6719839122331,4.36812213708911,0.000152212653739418,0.0044864567438474
"Tcas008806",-1.2476694541153,2.99401725384931,0.0001549947775622,0.00455459763823643
"Tcas005863",2.48886624851333,6.55253646776433,0.000155436128366556,0.00455459763823643
"Tcas008768",1.66000265445371,7.66953066503563,0.000157231959628123,0.00459374777954446
"Tcas007629",-1.09368054147718,8.19892155089232,0.000157889042059091,0.00459949652552315
"Tcas002563",-0.917425094912201,7.29547120496038,0.000161541228391961,0.00469220916887348
"Tcas009153",-0.930124952850849,8.37236470941685,0.000164127859056563,0.0047535233846179
"Tcas007743",-0.9845874994583,4.54948588486523,0.000167387244006232,0.00482000077542961
"Tcas012216",-2.33325120421677,8.84016397434407,0.000167387937257213,0.00482000077542961
"Tcas008824",-1.03083078948326,3.6675620006242,0.000172192674866475,0.0049441069174305
"Tcas005667",-1.41473485809908,5.8820967467647,0.000174859888479001,0.00499759242881869
"Tcas011295",3.03908646115345,1.56261604602226,0.00017505577963236,0.00499759242881869
"Tcas007121",1.46959522042458,4.57309421732567,0.000175561590535309,0.00499775331233279
"Tcas008327",0.812931837080092,7.15435008663282,0.000177029395198309,0.00502522078642472
"Tcas004964",-1.07176998548913,5.69623668753001,0.000179899110322143,0.00509221504345285
"Tcas003986",4.81512132978823,5.88295856419363,0.00018083820946313,0.00510433725693671
"Tcas010104",-1.3994220349864,5.04477311195725,0.000184813671827991,0.00520185410959236
"Tcas005593",3.03466169343085,3.33356758216191,0.000186438502609374,0.00522929041507435
"Tcas011353",-2.13223508892656,0.494440830587807,0.000186835135926896,0.00522929041507435
"Tcas000637",0.957618366417332,4.07968514461459,0.000191326608754257,0.00531711107026827
"Tcas002192",1.09763118395107,6.03981063978405,0.00019149795820886,0.00531711107026827
"Tcas003028",-0.687725381803838,5.88572589051741,0.000191569253932804,0.00531711107026827
"Tcas012293",1.0244962117044,3.00364064813766,0.000192192136702383,0.00531962279759063
"Tcas000010",-0.715116743502092,6.07797987160221,0.000193195359124968,0.00533261886291901
"Tcas005886",1.27691512699124,5.36400578720925,0.000197540513379595,0.00543753391098875
"Tcas005493",-0.786162338939631,7.99120828422022,0.000201125185768072,0.00552099685767739
"Tcas011591",1.53364283417021,6.23119438732356,0.000202277371669548,0.00553741232252636
"Tcas011932",-0.988600131875033,5.68739144932123,0.000206658848362981,0.00564189948864183
"Tcas002663",2.04613351726261,6.04512263902112,0.000209674290931148,0.00570862538142788
"Tcas003608",1.95611272717006,5.77673826279592,0.000213540251528349,0.00579808204693278
"Tcas006387",-1.29699686425801,6.54077001651971,0.000217039529187469,0.00587712459523356
"Tcas002696",-1.83668073352365,0.692229016588357,0.000223429580108058,0.00603178618220258
"Tcas005565",1.77058073615505,4.95010958406931,0.000223958434107001,0.00603178618220258
"Tcas007944",2.29492349570953,11.7380294970096,0.000225484139191959,0.00605655246990875
"Tcas011742",5.35980415349085,3.80463725650231,0.000228349042510334,0.00611706067764947
"Tcas003445",-0.661478958969575,6.17951640431525,0.000231299200450546,0.00617952302380176
"Tcas010260",0.927200978388302,6.62935029704061,0.000232270395868072,0.00618892212137006
"Tcas001635",-3.26803063855398,2.14171404700587,0.000248677734385716,0.00660847851590978
"Tcas012256",1.84323950228866,2.85632031865933,0.000250296381568959,0.00663384998577462
"Tcas000658",0.894474833398239,4.84541787369098,0.000252305155772931,0.00666939977905589
"Tcas000949",-0.788220308779216,7.34440433921089,0.000253910974097717,0.00669413839890339
"Tcas001531",-0.791515311428265,5.80746259429315,0.000255405612173102,0.00670370026149348
"Tcas009930",-3.09270846634814,9.6861834560613,0.000255615472340774,0.00670370026149348
"Tcas003561",-1.01518197126922,4.95637140570224,0.000265321751708602,0.00694003911799046
"Tcas002584",1.36544410828009,3.30004997585668,0.000266796342792634,0.00696038918324803
"Tcas007594",2.67268113050851,5.12958960987745,0.000270414190966761,0.00703640259411425
"Tcas009292",1.20023114533773,3.32286764222402,0.00027173135761752,0.00705231097484224
"Tcas002954",-0.663227168177517,6.46051225021306,0.000278839444058334,0.00721804073842195
"Tcas005923",2.87616164206531,6.10808773978957,0.000288652742990206,0.007452760227282
"Tcas003609",2.02098048071161,5.93222661285681,0.000289494842443348,0.00745422466125762
"Tcas012336",1.15914071989542,5.02070228825721,0.000290298595048406,0.00745422466125762
"Tcas012433",0.921625358036786,2.81673153041617,0.000290947519804891,0.00745422466125762
"Tcas011421",-1.41249802183338,6.91552116699247,0.000295777185845014,0.00754854345880244
"Tcas011728",-1.29869023717769,6.47062219765076,0.000296694113921484,0.00754854345880244
"Tcas005817",1.38526483959021,2.67076100353709,0.000296895274150256,0.00754854345880244
"Tcas005061",-0.877482543000408,5.18188760085645,0.000299320893196643,0.00758486241252968
"Tcas006268",0.892472372229278,4.23648450173517,0.000299841938845999,0.00758486241252968
"Tcas006109",-3.71460832101526,2.56853938071211,0.000303806818594306,0.00766575184695532
"Tcas006190",-1.6837494602608,6.35561857777659,0.000304599004637484,0.00766638099329405
"Tcas005588",-0.64236226125303,5.68603766220241,0.000306114992069584,0.00768517839386754
"Tcas000782",-0.65829052657772,5.19291192487517,0.000310790876184173,0.00778301362113348
"Tcas003266",-0.798368231370113,5.45728881580185,0.000313803714490644,0.00783881678797629
"Tcas011403",1.06865824760532,5.62658897024233,0.000316220036050552,0.00787947780602771
"Tcas009185",-1.54414430243809,5.63454705002283,0.000320312288195339,0.00796159299414881
"Tcas002098",-0.995662766348747,7.03104368407986,0.000327089096342494,0.00810986166415435
"Tcas009165",-0.724165977937194,6.04288241616625,0.000328370019294485,0.00812146839799626
"Tcas010001",-0.775236946661747,5.49655971237339,0.000341839678880475,0.0084337335095647
"Tcas011482",-0.686733492984419,7.01847313638059,0.000349504107104101,0.00860158876400045
"Tcas008288",-1.05714053120761,2.42160781351514,0.000357164666317432,0.00875457905017894
"Tcas004197",-0.809721131906951,6.17547894094938,0.000357472803490093,0.00875457905017894
"Tcas000260",-0.983540621596928,7.04351648475291,0.000361744825054288,0.008837541056094
"Tcas008108",-1.1210596187342,9.7781201741316,0.000364364150061118,0.00887982094490413
"Tcas004626",2.16457855897029,3.08212318438093,0.000377821706872097,0.00914566416036787
"Tcas006736",-1.40614290411322,2.21559500402016,0.000377990755831206,0.00914566416036787
"Tcas002690",6.16277046051894,5.10818948234869,0.000378018344498792,0.00914566416036787
"Tcas000175",1.02342383994637,5.818243563067,0.000381507839618348,0.00920779307600612
"Tcas004363",0.781524510836629,5.45499867276236,0.000385238684320356,0.00927543357525059
"Tcas005403",3.60432252353035,6.60601037604101,0.000388848400056863,0.00933983945521197
"Tcas010508",2.50106014366325,4.51953212840797,0.000391696228921146,0.00936507117735929
"Tcas007075",-0.83239797068689,5.29200854890273,0.000391773393928761,0.00936507117735929
"Tcas004753",2.70789660438593,4.65364354778357,0.00040316835711182,0.00961445876912007
"Tcas011682",-0.997598205910968,6.08226715917035,0.000405664230181049,0.00963042961659446
"Tcas004122",-0.894714415074836,5.87454175729267,0.000405765699418162,0.00963042961659446
"Tcas007216",1.74608331357005,2.40106637191998,0.000412254879691479,0.0097612577200883
"Tcas007950",-0.792497847696451,7.23210057452927,0.000417985943685644,0.00987355921821975
"Tcas006057",1.38851807206222,6.5466964740893,0.000420022226803253,0.0098982596467408
"Tcas012306",1.36197090381001,7.48050955880872,0.00042146879812468,0.00990897936673364
"Tcas003381",5.19404911905206,5.83823735782151,0.000427153649486197,0.0100190593090753
"Tcas008522",2.10580543311715,1.48995874695635,0.000429795205630335,0.0100574091209796
"Tcas007433",-1.44524870520058,6.34770587866886,0.000439461566857874,0.0102595793832801
"Tcas005719",1.08881374998125,3.48987442197397,0.000441656129479095,0.010270199280652
"Tcas004396",2.04860492027003,1.58600008240171,0.000442470229222939,0.010270199280652
"Tcas001272",1.05214003189871,4.57457473415838,0.000443576915468649,0.010270199280652
"Tcas009281",-0.745859837209934,7.41330225120833,0.000444027831189119,0.010270199280652
"Tcas009209",4.14936521121157,6.46102480630442,0.000462203615904847,0.0106068406226228
"Tcas008331",0.828514531501478,5.44871001802129,0.000463713669592307,0.0106068406226228
"Tcas011998",2.7066053412506,4.50421753608013,0.000463957703995916,0.0106068406226228
"Tcas007447",-1.67725740971779,4.12211307804457,0.000465052689250036,0.0106068406226228
"Tcas009401",-0.752709125278806,4.82057620932597,0.000465494855977744,0.0106068406226228
"Tcas002516",1.22540414416076,3.55542528005269,0.000465840563138163,0.0106068406226228
"Tcas004738",-1.96911460106157,2.84597838543409,0.000466013113824201,0.0106068406226228
"Tcas005859",1.38272336043709,1.56726179661965,0.000467404419142375,0.010614329445615
"Tcas007789",0.778291392144053,6.65608041921554,0.000469972254038691,0.0106201396059256
"Tcas010182",1.55653924813392,5.68292957085589,0.000470681072987906,0.0106201396059256
"Tcas003696",-0.709685115665858,7.0676312426822,0.000470848863633412,0.0106201396059256
"Tcas000587",-1.15670627290107,6.82872812796696,0.000474523949869855,0.0106789263673414
"Tcas005278",-0.997264763656937,6.27313112872172,0.000478665372523481,0.0107472937874684
"Tcas009466",1.0656462262494,5.37651213930946,0.000479713073379793,0.0107472937874684
"Tcas006108",2.57698386329719,5.85030020974606,0.000489581454638838,0.0109089449035344
"Tcas005329",2.57306765989306,5.50189657326343,0.000489941918823252,0.0109089449035344
"Tcas002539",1.90536714636095,1.01992582990301,0.000490203789200054,0.0109089449035344
"Tcas007786",-1.4257374284349,7.01042716677467,0.000497365339913302,0.0110437210586971
"Tcas003244",1.92756289340048,0.821681674626586,0.000501886242540318,0.0111193954223123
"Tcas008190",-1.24837077831796,7.08146061422101,0.000503106254359761,0.0111217648087671
"Tcas012598",2.71259433358309,0.509330820360804,0.000504915601720332,0.0111371229412573
"Tcas006222",1.36875538345019,5.41400426327978,0.000509735584968651,0.0112186739317329
"Tcas012051",-2.13313777825629,3.32561226821648,0.000519967030800839,0.0114154236851805
"Tcas004035",3.89162455225307,7.26348951553661,0.000520960088114723,0.0114154236851805
"Tcas002336",-0.857229161534231,5.39705749627681,0.000522918148072856,0.0114332563141006
"Tcas007831",-2.53245254857867,8.49250967975065,0.000537484801488785,0.0117260876342269
"Tcas002654",4.51832090598375,6.08307918382136,0.000541978196260999,0.0117983575970368
"Tcas012288",-1.70136460413195,1.10531871807203,0.000544044358748664,0.0118175896361232
"Tcas000978",2.51934003093856,7.71042366476671,0.000551559698898343,0.0119382132127496
"Tcas000280",-0.688415409512847,6.37337206792539,0.000551987040061082,0.0119382132127496
"Tcas002862",-1.02304616950333,5.60042377876621,0.00055621311687957,0.01197796256347
"Tcas004080",1.63669374209631,4.78034292869909,0.000556222440897728,0.01197796256347
"Tcas007381",-1.56066263393358,7.06207017465888,0.000558578327039282,0.011989639945017
"Tcas010023",5.77413135517098,4.90386480687725,0.000559164553080257,0.011989639945017
"Tcas004243",1.85248485951207,2.63361447036867,0.000563567798589019,0.0120369320056591
"Tcas012476",3.74210497318939,4.65057302856943,0.00056377944141798,0.0120369320056591
"Tcas009142",-0.866583630663704,4.52617467910942,0.000567173703337627,0.0120726789942804
"Tcas003397",-1.03924770671451,2.13225050905772,0.000567870208898299,0.0120726789942804
"Tcas001984",-0.724445687560666,7.58678901563801,0.00057326490581814,0.0121359934771849
"Tcas006715",0.827231070070513,5.53891184540926,0.000573991409753239,0.0121359934771849
"Tcas011274",1.30740974523767,5.99249111157201,0.000574492085138955,0.0121359934771849
"Tcas004008",1.09790755885537,9.23148696875269,0.000579937916870952,0.0122251891674569
"Tcas008361",2.24721093029734,1.72965875089581,0.000585109322356515,0.0123082365241817
"Tcas011795",1.3357432259477,3.01565105573896,0.000593876524721539,0.0124441870308179
"Tcas008460",4.94664033278851,9.03860168312203,0.000594062971747414,0.0124441870308179
"Tcas011026",1.03781601961966,2.62564147470904,0.000603193733149555,0.0126090204636618
"Tcas009572",2.17913926103929,5.15742557077617,0.000605543390069389,0.012627426222019
"Tcas006388",-3.35292206390195,6.68618991719138,0.000607665453902025,0.012627426222019
"Tcas003733",1.69873006457724,2.36400560991118,0.000607865493674052,0.012627426222019
"Tcas009459",0.994095476529485,6.62553755442728,0.000614765073475251,0.0127442585356114
"Tcas000019",-0.878098587504351,5.81817735324717,0.000617947402654897,0.0127837069302851
"Tcas006779",-1.23299391887912,7.65429350338348,0.00062150052871894,0.0128306472788422
"Tcas005856",-1.21820667112856,3.24635447412406,0.000623483536103885,0.0128450463768042
"Tcas005364",1.8861567557071,2.50850141532442,0.00062707136512297,0.0128671669923091
"Tcas009006",-0.810855443787267,6.09341832728527,0.000627132738716424,0.0128671669923091
"Tcas005208",-0.746652230764934,4.56197146680991,0.000629895878099707,0.0128973762581399
"Tcas000895",0.797121420001784,3.16866127802775,0.000638819305071555,0.0130533384381901
"Tcas010204",1.00563366253274,7.52249111725586,0.000640552088174944,0.0130620336021307
"Tcas002959",-0.687144208720721,6.10893956938971,0.000643373310814335,0.0130776306496133
"Tcas002138",-0.816853442712338,7.9307413040194,0.00064393457562147,0.0130776306496133
"Tcas000947",-0.63585929697376,6.31909115869113,0.000647156791554793,0.0131164110775162
"Tcas009997",2.69181339016654,12.8444039590125,0.000649738816130835,0.0131420855278933
"Tcas001710",-0.649261052283544,4.92844182112822,0.00065374600078517,0.01319642432292
"Tcas001511",-1.01759466617999,4.33906067396642,0.000675411421413191,0.0136062720216948
"Tcas006039",2.14988758336516,3.65797430191526,0.000680896447841658,0.0136682909749494
"Tcas011198",2.85032427276567,2.23497060782378,0.000681225871249479,0.0136682909749494
"Tcas000245",-0.713988613992619,6.66669844034147,0.000687068304904252,0.0137578887827721
"Tcas003679",-1.03788399267519,3.68301016850925,0.000710179728775488,0.0141922316998494
"Tcas011778",1.02352987851812,3.61882763493439,0.000717320877521414,0.0143062182278543
"Tcas005264",-0.711237515069769,4.05011109058266,0.000718747152760496,0.0143062182278543
"Tcas002838",1.95949714367802,3.76407979237115,0.000726123109030252,0.0144242984203385
"Tcas002335",1.98990163166171,5.25882500623,0.00072808912593514,0.0144346558459205
"Tcas003086",1.32404185855108,6.33705373490556,0.000732721561735975,0.0144769523303376
"Tcas002719",-0.678659200685842,4.59132610496904,0.000733944872152505,0.0144769523303376
"Tcas012482",1.75455164162173,4.76627141772602,0.000734814255898737,0.0144769523303376
"Tcas000361",0.990503552051059,5.51047334349268,0.000736017992775372,0.0144769523303376
"Tcas005702",5.18234228195203,7.18840774209529,0.000743134457694957,0.0145882112009588
"Tcas000114",-0.815936287336374,7.29520853197152,0.000749928287103929,0.0146927126367499
"Tcas003139",1.3162224263343,3.56917779805757,0.000760348989915039,0.0148677242802956
"Tcas012414",-0.86288502553676,6.57903754970866,0.000769133400896414,0.0150101190268691
"Tcas012447",-0.723811702248391,3.89456038811205,0.00077291526443895,0.0150535078539385
"Tcas011563",-0.753036888533075,4.25308831387633,0.000774369799532064,0.0150535078539385
"Tcas006543",-0.9893531635889,5.96784436872274,0.000778971447476073,0.0151135586469532
"Tcas011443",-0.665948674373248,5.3130619685265,0.000799289690958501,0.0154777182016615
"Tcas008103",2.06071031454015,3.45788918461359,0.000804259449905762,0.01552602457847
"Tcas003536",2.7222163118824,6.53681318132994,0.000804891986754147,0.01552602457847
"Tcas012044",1.46285214494691,5.48095958241242,0.00080726369352156,0.0155417703770085
"Tcas006201",1.02962245417816,4.06856564788797,0.000808949858323367,0.0155442826622444
"Tcas005568",-0.941247941710629,6.04500688179151,0.000813206639331961,0.0155960858737139
"Tcas004432",4.59724837946865,0.793944937827944,0.000820306146087785,0.015702105386416
"Tcas012110",2.11247475948524,7.27414524256025,0.000827309618838671,0.015805884725499
"Tcas000880",2.91416821431937,8.22466972264712,0.000830699312536435,0.0158403578833284
"Tcas000971",0.79113404948798,4.62401530243765,0.000834635955484497,0.0158692600818615
"Tcas007937",2.24776839573608,10.2344972187353,0.000835391393420649,0.0158692600818615
"Tcas006530",-0.973264678320384,6.95671224374712,0.000844361961804326,0.0159804448091405
"Tcas002446",3.77016708919672,6.79365267132897,0.000844443040354903,0.0159804448091405
"Tcas010740",1.73548608303183,2.31268123167025,0.000846476417581938,0.0159886434111129
"Tcas009219",1.40023679291951,3.18769599789317,0.000853027057808915,0.0160819742672202
"Tcas000442",0.793005796093742,5.15797218143298,0.000855112232847758,0.0160909254813838
"Tcas011363",1.03383993594015,5.43412489967564,0.000856852731359803,0.0160933693453894
"Tcas009022",-1.30156512675836,4.92277076419021,0.000890774679710029,0.0166991005622188
"Tcas007540",-1.40420824173044,5.45646707626163,0.00089510799719963,0.0167489121873009
"Tcas010024",10.0051027403609,5.55777196505583,0.000907497197406402,0.0169489943859528
"Tcas004847",-1.25722687543485,3.19478866013432,0.000925495552412977,0.0172528947009524
"Tcas005580",2.13517042074372,3.59441900158833,0.000933125091200441,0.0173627298161542
"Tcas005870",-1.01412280534041,6.48968100177121,0.000942108183021123,0.0174706720252698
"Tcas000846",0.680593470798063,6.06640409379604,0.000942423160690594,0.0174706720252698
"Tcas002991",2.41167841261956,13.4635986734682,0.00094635451386212,0.0175110635231672
"Tcas009201",2.01435027284736,3.07466706280142,0.000972263523387433,0.0179273600464308
"Tcas000503",0.96334932543966,5.61537983216399,0.000972922710745958,0.0179273600464308
"Tcas007250",1.473798543129,3.73485596311262,0.000974235038552032,0.0179273600464308
"Tcas004158",1.21788456560532,7.10935344501435,0.000980143521909516,0.0180029302774263
"Tcas012342",-0.979999209951435,7.20052767553208,0.000983089726190801,0.0180239129249513
"Tcas010322",0.694842924681812,3.44225380376081,0.000990670705247677,0.0181013289008244
"Tcas003362",1.22817033481553,3.24069425276293,0.000990935439226474,0.0181013289008244
"Tcas006286",-0.70807325280668,3.88488843437367,0.000996441337105102,0.0181388805121689
"Tcas012355",-0.641953233069399,6.07053624042765,0.000997980185530966,0.0181388805121689
"Tcas007552",2.45767894828902,0.730949921805604,0.00099843717791162,0.0181388805121689
"Tcas000386",1.07740556418372,2.15188607137373,0.00100044781866431,0.0181424221489905
"Tcas010265",0.756393598490066,7.67662942948601,0.00100638199060916,0.0182169725546498
"Tcas004374",0.786421008506208,4.52112293330599,0.00101009642851283,0.0182511455943946
"Tcas002887",1.15171577137244,3.68445554408031,0.0010143736702973,0.0182953460534488
"Tcas002245",-0.682695999870378,4.81113830793256,0.00104313672425167,0.0187802200877886
"Tcas008088",-1.36635560415797,3.96833256400433,0.00107174229255192,0.0192605197611129
"Tcas010117",1.20606222670289,5.66818065782451,0.00109128877953307,0.0195765843538499
"Tcas002261",-0.864511269659208,7.60588405283321,0.00110022666709965,0.0196956811187483
"Tcas011967",1.78040210072082,0.923216021773558,0.00110300583779149,0.0196956811187483
"Tcas011737",1.100155063101,2.08903001224852,0.00110384121562241,0.0196956811187483
"Tcas009224",-0.949584764041603,7.64569681221608,0.00111229252023646,0.0197983056919596
"Tcas009296",3.64066316325688,2.86366739967926,0.00111355562438764,0.0197983056919596
"Tcas002366",-0.83144077412405,6.91389583514703,0.00111683840189001,0.0198214019745737
"Tcas001934",0.840245181300368,7.12572781739301,0.00112607024319175,0.0199205905799666
"Tcas003359",1.37621736751557,5.7813021943927,0.0011276486181896,0.0199205905799666
"Tcas009651",7.04119380785646,7.17790185182694,0.00112840815334879,0.0199205905799666
"Tcas007258",0.967540532621597,5.74046872994189,0.00115429539063064,0.0203416570426478
"Tcas010577",1.37666247979362,5.41877243733926,0.00115811045661802,0.0203626395462349
"Tcas000305",2.24016762744481,6.29662223266763,0.00115956183965249,0.0203626395462349
"Tcas005001",0.999441258832481,4.49316836841608,0.00116912786001873,0.0204946062759775
"Tcas004668",1.10126323388323,4.79660404902773,0.00118736269703676,0.0207778074759918
"Tcas004469",-0.791266671253699,6.42660545426343,0.00119714798394397,0.0209124172300142
"Tcas010636",-0.730582762634226,4.34592342908092,0.001199385909475,0.0209149459118224
"Tcas006572",-0.837099350335801,7.74708091080673,0.00121103809522235,0.0210813460757173
"Tcas003370",0.944146348677643,6.19404797755062,0.00122683923517692,0.0213192654571961
"Tcas010851",-0.949588792771772,3.01422140028826,0.00123676551260289,0.0214380219299834
"Tcas010352",1.43023329736318,1.7242623758923,0.00123796423674944,0.0214380219299834
"Tcas011543",0.667896462224848,4.68228009619446,0.00124598258021044,0.0215047009461248
"Tcas011974",1.05168720405894,7.83173799168638,0.00124611908004466,0.0215047009461248
"Tcas000748",-0.704056335879511,5.63450548775475,0.00126024836509878,0.0217110373518396
"Tcas001094",-2.33962333711338,5.89344721022974,0.00127238218940185,0.0218823456738439
"Tcas002618",-0.59336918889321,5.67779113371002,0.00128126911715625,0.0219740248700223
"Tcas000848",0.827804163013297,7.717449884485,0.00128211133899349,0.0219740248700223
"Tcas000554",0.647473173845329,6.60585455614862,0.0012922010077737,0.0221028378134171
"Tcas010094",-3.05828068286324,10.4659201371721,0.00129609609766563,0.0221028378134171
"Tcas008646",1.98213719090364,0.942519535302515,0.00129626330651145,0.0221028378134171
"Tcas006159",-0.902226008214727,5.30371874599183,0.00130752092664036,0.0222448647380609
"Tcas010358",0.983432412854889,6.15237189397055,0.00130904528282424,0.0222448647380609
"Tcas010786",-0.819651392330225,3.0190698523884,0.00131496890413998,0.0223075879289756
"Tcas002407",1.40539499598673,1.6721671708998,0.00133184526414304,0.0225196366458821
"Tcas005122",-1.46403425875988,4.87332793877398,0.00133197610665696,0.0225196366458821
"Tcas004975",0.980338013406889,3.13627279691513,0.00133690033309727,0.0225647096761958
"Tcas009838",3.38781786471012,6.89904767402934,0.00134033256374014,0.0225844906861576
"Tcas007249",0.780416516190151,3.68961864078144,0.00135305022941294,0.0227484049257148
"Tcas005609",-1.7644060586208,6.80159878884424,0.0013555330401465,0.0227484049257148
"Tcas009108",1.39095316320012,5.70801908793223,0.00135689044592935,0.0227484049257148
"Tcas006090",-0.66940141709972,6.88525138174315,0.00136590459921146,0.0228268683955671
"Tcas002092",-3.45355455468674,1.87034833425846,0.00136613964176833,0.0228268683955671
"Tcas003164",-0.850062554603687,5.17460311427243,0.00138806021417531,0.0231544201336223
"Tcas011370",1.05228013521525,7.65740575590034,0.00139849461996381,0.0232895970711306
"Tcas012165",0.941304768697175,4.78233467159657,0.00142625017794441,0.0237122991314818
"Tcas006689",1.22966675603353,2.3564912744157,0.00145131056277704,0.0240888623642329
"Tcas007164",1.24012076091517,2.10526066542362,0.0014724162468127,0.0243986453369031
"Tcas008377",2.46888330849861,2.44391784407809,0.00149557687138762,0.0247413975147435
"Tcas009650",-0.676432351934164,6.20320671212356,0.00150091963184147,0.0247558453889066
"Tcas009026",0.996434639795063,7.14262799456755,0.00150140535485162,0.0247558453889066
"Tcas000022",-0.74494250371162,3.24039297460991,0.00151105501366567,0.0248359236107781
"Tcas010099",3.26036637550134,2.14130272224944,0.00151123314204895,0.0248359236107781
"Tcas000009",-1.26275168933634,3.05804826542081,0.00151378240244962,0.0248369684158894
"Tcas005543",-0.751293303077851,4.2983503576172,0.00152389900809392,0.0249619653915975
"Tcas000574",0.722876770310668,7.89120194184766,0.00154249420762667,0.0252103665960061
"Tcas010109",-1.82632671734198,3.8043878834049,0.00154511418241408,0.0252103665960061
"Tcas010233",2.16096584786659,3.31164649480694,0.0015474063461097,0.0252103665960061
"Tcas004351",0.854486410247999,5.47352300183706,0.0015491558336617,0.0252103665960061
"Tcas001213",0.686082487187824,5.96744097732136,0.00155759890055336,0.0253065499419986
"Tcas009558",1.1457726113531,6.40951921362383,0.00156357207071857,0.0253623573549025
"Tcas002939",0.878281000128661,9.95304813935208,0.00158334815377464,0.0256140050577597
"Tcas009072",-1.25168954015457,2.77257538136403,0.00158421288287585,0.0256140050577597
"Tcas001652",-0.599124336148969,4.39553650512602,0.00159181460824634,0.0256945335485127
"Tcas004116",-1.99699188338344,5.60973137337248,0.00159433654924718,0.0256945335485127
"Tcas000338",-1.00348910790673,2.24638069491051,0.00162336657190429,0.0260804002418314
"Tcas003612",1.28817120426605,7.52575949605803,0.00162349969479775,0.0260804002418314
"Tcas004829",-0.790559392543062,6.72254150805851,0.00163521075828815,0.0262263658054819
"Tcas010135",1.21274481562752,8.38139771079656,0.00163942103640008,0.0262517548008166
"Tcas009613",1.43122694226144,1.43755292884623,0.0016593328974072,0.0265280868974284
"Tcas009965",-1.68430853356212,5.24029704253327,0.0016651467951471,0.0265420322323578
"Tcas010933",8.0887376687603,6.19858720931041,0.00166551783523702,0.0265420322323578
"Tcas011502",0.699231352028515,4.14197161073566,0.00167850167079639,0.0267063514245183
"Tcas001866",2.11037591858817,4.17533670935912,0.00170024068140987,0.027009228757786
"Tcas006814",-1.54400319109882,4.23870748511917,0.00170858883945561,0.0270987614029213
"Tcas004874",1.93847374915486,5.12470762853792,0.00171734215917443,0.027194426076816
"Tcas006421",0.636917772696363,6.04690921725421,0.00173468653007008,0.0274256136209815
"Tcas001443",6.10806064242905,4.68430766998719,0.00174064619427739,0.0274763614110895
"Tcas008278",1.0085012912808,4.07145547760049,0.00174521687517752,0.0275050583860785
