"logFC","unshrunk.logFC","logCPM","PValue","FDR"
"Tcas005920",-1.06911260740188,-1.08421996872891,0.899668794065059,0.13613657995819,0.604836241414955
"Tcas005099",0.600811804566732,0.607097246830628,1.26611049323336,0.136228793538174,0.604976935570416
"Tcas007301",0.327861878314476,0.327864557513368,11.3308939870693,0.136354184788471,0.6051699505845
"Tcas002043",-0.593479304584065,-0.593553186091046,7.42385905732353,0.136393387581695,0.6051699505845
"Tcas005037",-0.985966448663532,-0.989706063184165,2.65763990673225,0.136508086575553,0.605410031541468
"Tcas002843",0.444451674805948,0.449209756447259,1.16859132860937,0.136801411354831,0.606441749005091
"Tcas009727",0.330327973036952,0.330661010178391,4.44949758409468,0.136884960814244,0.606543028140099
"Tcas007675",0.830017853793375,0.830167320461802,6.97392504952681,0.137061044364879,0.607054058197636
"Tcas012106",-0.438693623988126,-0.438912707547266,5.62614425945343,0.13729520611726,0.607797205650211
"Tcas001161",-0.441595424723573,-0.444267613663563,1.98415873240818,0.137350489427359,0.607797205650211
"Tcas003650",-0.372620908176152,-0.372873781466514,4.96972351496459,0.137551654297225,0.608417941451027
"Tcas010979",0.303970422872171,0.304196085974728,4.85335563245453,0.137791822851751,0.609142355032789
"Tcas006785",-0.901556231086085,-0.902185471849973,4.98084165462953,0.137897528488528,0.609142355032789
"Tcas001274",-0.759028484989275,-0.762097616534297,2.43912339787521,0.137898319363908,0.609142355032789
"Tcas009756",0.589389048287127,0.590021865452572,4.44293132186334,0.138184397459397,0.610136323205608
"Tcas011216",-0.33287549636971,-0.333040825904213,5.48052689668365,0.138259282718516,0.610197329029774
"Tcas010445",-0.610561861916708,-0.610624555404821,7.69730691928279,0.138402255203157,0.610558646353174
"Tcas011022",0.397730879770748,0.401285744054288,1.52473015373642,0.138532337543767,0.610855090785558
"Tcas006185",-0.957093183809828,-0.958490478331617,5.53282557519899,0.138591722459053,0.610855090785558
"Tcas004832",-0.7074916035083,-0.716247231587914,1.15681036571128,0.138720758954109,0.611154243152316
"Tcas012482",-0.606862253584967,-0.60796438528837,4.76626150887803,0.138832348309028,0.611376299825388
"Tcas006547",-1.3435728358704,-1.34362841607506,9.52761451710374,0.138943372559272,0.611595673397464
"Tcas008454",0.31475291226643,0.3147641214292,9.00931972475864,0.139138391158725,0.61218441411624
"Tcas005637",-0.499519309453299,-0.499751554182177,5.86836015880209,0.139365349819067,0.612913105366249
"Tcas009336",0.922558678609673,0.923659493167958,4.48708705349877,0.139512587822978,0.613044770123188
"Tcas008983",-0.395122568446991,-0.395165411151861,7.66734317024624,0.139517995122111,0.613044770123188
"Tcas005605",-0.38601065768618,-0.387269737256115,2.76301100945217,0.139584968414127,0.61306945248086
"Tcas000406",-1.30597025857294,-1.32342041836881,1.03577654214986,0.139691849980162,0.613269316784612
"Tcas000501",0.303977857803946,0.303987996583301,9.20473040526302,0.139776544986026,0.613371645806049
"Tcas003519",-0.578023299779381,-0.580263027933212,2.67717032736737,0.140026178018121,0.614003449049091
"Tcas006524",-1.28587687833727,-1.2889569246827,3.74981442018897,0.140043420774908,0.614003449049091
"Tcas004668",-0.401940799555983,-0.402488672712919,4.79659680632346,0.140159198467352,0.614241539949905
"Tcas008495",0.306605490475036,0.306658804811664,6.90053452816638,0.140223695533071,0.614254785517949
"Tcas004969",-1.06442088578821,-1.07179293596565,1.85505353958066,0.140364795226112,0.614538837749097
"Tcas008719",-0.54691027111625,-0.546947079712186,8.23693903835144,0.140411545894835,0.614538837749097
"Tcas008173",-0.559589321936684,-0.559864050175114,5.33901573314994,0.140500103161292,0.614657193864986
"Tcas011613",0.422211793364301,0.423146824267729,3.33568389684155,0.140908112836813,0.615723248984309
"Tcas002552",0.402282301791711,0.402415444989374,6.07171587477578,0.140912866159305,0.615723248984309
"Tcas011279",-0.547291428982343,-0.548258667145496,3.61793028632442,0.140944237412644,0.615723248984309
"Tcas006777",-0.367429013314538,-0.367505640847144,6.68579032421466,0.140990271584878,0.615723248984309
"Tcas002549",-0.755578000973578,-0.765141170919428,1.08180856444525,0.141237250714069,0.616532376205757
"Tcas007565",-1.95032079215711,-1.9506476126499,7.66984074113471,0.141325745229274,0.616571501105752
"Tcas007060",-0.466093870345445,-0.470538981591248,1.36202896735822,0.141369626604611,0.616571501105752
"Tcas000484",-0.446643663770122,-0.448621291520228,2.54004076393733,0.14143740480997,0.616597970707339
"Tcas008988",-0.41339941970913,-0.414057655352677,3.79136493529491,0.141517460369786,0.616666817953385
"Tcas003993",-1.58484062958003,-1.58736035501076,6.176140012306,0.14157662934198,0.616666817953385
"Tcas011975",-1.40302147464698,-1.40334568627469,7.27095078778783,0.141679851384888,0.616847527249585
"Tcas000808",0.513987173303021,0.517128702598098,1.96226976128062,0.1417911804362,0.617063360156145
"Tcas009595",-0.337640418344394,-0.337980753305097,4.40566332231218,0.1422333263723,0.61871806578669
"Tcas011378",-0.376181884554721,-0.376211759986333,8.09804336385869,0.142500529924519,0.619488715356168
"Tcas001452",-0.406490959116375,-0.406568891369282,6.83807792974311,0.142543649442224,0.619488715356168
"Tcas011945",-0.476037301701584,-0.476563369907752,4.29267756970261,0.142596481717293,0.619488715356168
"Tcas012125",-0.696717603584646,-0.702168570968277,1.63180066252339,0.14289380689487,0.620510612122356
"Tcas009144",0.68013394404048,0.682082256737005,3.14185053684495,0.143036596799979,0.620860849359424
"Tcas011504",-1.68559642411206,-1.73014446265988,1.340921222789,0.143516644456706,0.622674038823886
"Tcas002815",-0.326560765709274,-0.326839919922776,4.63620769262977,0.143703528063275,0.623214258857745
"Tcas009011",-0.421372931655874,-0.421465648145742,6.60856832204435,0.143778186586141,0.623267522936539
"Tcas000162",-0.306818156914636,-0.307084455707661,4.92841584147806,0.144117508582743,0.623887885729611
"Tcas002178",-0.339070089373733,-0.339945614217975,3.10100682079401,0.144161390796585,0.623887885729611
"Tcas006833",-0.34313923336685,-0.343307451076432,5.43620575495496,0.144166427821129,0.623887885729611
"Tcas003200",0.294460860204814,0.294555433744725,6.04810013106959,0.144326712470956,0.623887885729611
"Tcas004759",0.31832525699747,0.318734243151075,4.05819661983881,0.144444651609637,0.623887885729611
"Tcas002485",-0.359354029086266,-0.359492316587771,5.79597994548837,0.144446121261254,0.623887885729611
"Tcas011844",-1.39710835726579,-1.39730290799456,7.97511911694891,0.144476515222888,0.623887885729611
"Tcas000863",-0.383604395412814,-0.387007109124115,1.55363895136802,0.144477613371883,0.623887885729611
"Tcas004809",-0.406502572261028,-0.41050114651581,1.35939439397744,0.144483243352514,0.623887885729611
"Tcas000495",0.318321029781275,0.318689601166752,4.24212009299358,0.144671680490249,0.624431719852511
"Tcas009040",0.544568769363967,0.552987784897459,0.829251778257981,0.144767999910798,0.624577657646242
"Tcas011008",-0.472873422644609,-0.47570505752976,1.9355413737602,0.144923621316209,0.624730387193044
"Tcas002056",0.319197429540843,0.319393637727125,5.14286782701216,0.144928446508554,0.624730387193044
"Tcas003372",0.590172884706401,0.590522684729386,5.20421062273878,0.145053655210438,0.624745437146961
"Tcas003972",0.327068575119312,0.327207172338273,5.65409689174088,0.145114665108175,0.624745437146961
"Tcas011305",0.674571541429661,0.675194988773231,4.69648572799707,0.145153148640863,0.624745437146961
"Tcas007807",0.998317563807831,1.00283315760731,2.43672903089804,0.145286890913109,0.624745437146961
"Tcas000013",-1.6726766338862,-1.67304939143708,6.99939024800035,0.145288511427158,0.624745437146961
"Tcas008813",-1.36702203476941,-1.36718624800024,7.66716555786213,0.14533737435975,0.624745437146961
"Tcas003304",0.309088198002147,0.309258714451251,5.2645322245464,0.145369609824528,0.624745437146961
"Tcas000168",-2.24316701572159,-2.2434501447438,8.05891254036716,0.14544543830021,0.624764113428878
"Tcas001266",0.444510455415478,0.444676998389788,5.82074362481409,0.145560121629759,0.624764113428878
"Tcas003845",-0.50885272897709,-0.510116372295099,3.18281918610499,0.14556153483411,0.624764113428878
"Tcas006098",-0.407940377087654,-0.409600154766844,2.48698792358187,0.145836634327462,0.625478356334219
"Tcas000980",-0.466284544736483,-0.467353734271684,3.26374274087672,0.145853139537503,0.625478356334219
"Tcas002214",-0.37676159025033,-0.378576144237912,2.23396405643399,0.145957649314076,0.625569087639676
"Tcas005266",0.307070532861197,0.30709788793445,7.8922419722827,0.146055630752069,0.625569087639676
"Tcas007261",-1.17407029318445,-1.17647296034519,5.13328488199702,0.146120822494218,0.625569087639676
"Tcas008578",-1.952515888255,-1.95273009867318,8.10470902093425,0.146124724834968,0.625569087639676
"Tcas003828",0.510101291392259,0.513382766391881,1.82070861404357,0.146228028185261,0.625743236671149
"Tcas002215",-1.29278258877461,-1.29470676139277,5.20568248878275,0.146632256114653,0.627204410572607
"Tcas003360",-1.28592241000529,-1.28658657160746,5.48668762115303,0.146719485651275,0.627308986147856
"Tcas006359",-1.08752784137653,-1.08791770886783,6.03339875337822,0.146872869182809,0.627696197123452
"Tcas006650",0.384285854628883,0.384292945738547,10.1639591489301,0.147005802949699,0.62774865951566
"Tcas000214",0.9878123198098,0.988223418086638,5.59631965098499,0.147010794962635,0.62774865951566
"Tcas004675",-0.565443425416676,-0.570073245348257,1.58522974021329,0.147584292891609,0.629343705132601
"Tcas011779",-0.329055242390369,-0.329992789245597,2.9701463041515,0.147702066426682,0.629343705132601
"Tcas011636",-0.553070645444123,-0.555687301528003,2.26162566085518,0.147829007360304,0.629343705132601
"Tcas011500",0.336949209257996,0.337759816905162,3.16132906447451,0.147871302328814,0.629343705132601
"Tcas006692",-1.30117037680318,-1.30228362568811,4.91781851307812,0.147892042919424,0.629343705132601
"Tcas001101",-0.370688142336085,-0.371376686306721,3.60873824045189,0.147908716794036,0.629343705132601
"Tcas010569",-1.1959829055943,-1.19647450076162,5.89014734470508,0.147969106306568,0.629343705132601
"Tcas011595",0.35518280873745,0.355328791054894,5.66976213661549,0.147972752981015,0.629343705132601
"Tcas003031",-1.82135883152985,-1.82623726393278,3.84363873409974,0.148016154430595,0.629343705132601
"Tcas004791",0.362270363804946,0.362627752649407,4.45856520691642,0.148073137267975,0.629343705132601
"Tcas002042",0.395037387707257,0.395093090602688,7.23333495453926,0.148077166810123,0.629343705132601
"Tcas011864",-0.503512144631141,-0.50367704840753,5.8977905251046,0.14852354228167,0.630671218242721
"Tcas007240",-0.640300280432746,-0.643248408548033,2.81311920774927,0.148552097948853,0.630671218242721
"Tcas001665",-0.446195195649934,-0.447274363125631,3.05045626413877,0.148578867868631,0.630671218242721
"Tcas005413",0.626916083853493,0.627656617031146,4.20769824603418,0.148691933666171,0.630883142756849
"Tcas003526",0.381712855826275,0.383062375991719,2.71970472112298,0.148764244499232,0.630922042035793
"Tcas004377",0.349981808778264,0.351104394661016,2.8206983963413,0.148941558317138,0.631406046120001
"Tcas012212",0.850811513024874,0.852617821224912,3.48055083418071,0.149078810735104,0.631719879925854
"Tcas001428",0.370023783307217,0.370056730544067,7.95177697573526,0.149298890552221,0.63226701711716
"Tcas002316",-0.418283103104618,-0.41864700379918,4.65334855676407,0.149341797037297,0.63226701711716
"Tcas006407",-0.575580460635616,-0.576419852821666,3.94789915316432,0.149397760950122,0.63226701711716
"Tcas004059",-0.320936582661399,-0.321206614479916,4.6590316053766,0.14954869930929,0.6326378507614
"Tcas000016",0.33825177708723,0.338407792068469,5.54033506206893,0.149683785374165,0.632656339448953
"Tcas010239",-1.40755176038729,-1.40800405145067,6.29634021511446,0.149719772634345,0.632656339448953
"Tcas001236",0.299343304209651,0.299840089013727,3.70797830248365,0.149752554334128,0.632656339448953
"Tcas009239",1.17048161845759,1.17263955588061,3.75672901403445,0.149806334981608,0.632656339448953
"Tcas008574",-1.42761207788681,-1.4341804525574,2.65083164278952,0.149984955116398,0.633143080491358
"Tcas005823",-0.303718130876758,-0.303912437901606,5.07846464470596,0.150309844037108,0.634074205682423
"Tcas004946",0.292914005216446,0.292969159943781,6.81446853506671,0.150332445282392,0.634074205682423
"Tcas010167",-0.514331688780064,-0.515890426395461,3.00734166657762,0.150544058398516,0.63462003402293
"Tcas002851",0.32154488609736,0.321645370075539,6.10090332841318,0.150606129089597,0.63462003402293
"Tcas004272",-0.353985016344577,-0.354826768946068,3.22287374843516,0.150652393985427,0.63462003402293
"Tcas010525",-0.445155544037287,-0.446061578668037,3.59334165534491,0.150788867370508,0.634927249374682
"Tcas005171",0.433561446230991,0.436124160654182,2.03728913370539,0.150950035421037,0.635338144029907
"Tcas002967",-1.32887990369152,-1.32899715806297,8.15445186156365,0.151262869877774,0.636071589059059
"Tcas008029",0.340860497114012,0.340946518136679,6.36900404247367,0.151310918412269,0.636071589059059
"Tcas007430",-0.409756069170925,-0.410006412618006,5.10553413179776,0.151315268934486,0.636071589059059
"Tcas007048",0.336921368057254,0.336952674648002,7.75157397236548,0.15151417871032,0.63663989641443
"Tcas011269",-0.370216497724944,-0.371830604551665,2.43126124525605,0.151583238076662,0.636662343363601
"Tcas000552",0.334137822598444,0.33459964440666,3.97443262123831,0.151835698548255,0.63720438310012
"Tcas009493",-1.04957875228466,-1.04979895047034,8.77121651006236,0.151839835484526,0.63720438310012
"Tcas000707",-0.476976651483125,-0.477003807029426,8.58528512073451,0.152121366268364,0.638117838687446
"Tcas004520",-0.361794990428169,-0.362151481989376,4.53489187236666,0.152243421837134,0.638361842633924
"Tcas005986",-0.403626467799334,-0.403753099599648,6.12735013481829,0.152403668617149,0.638765711754427
"Tcas007002",-0.319351038370675,-0.319632087852969,4.60997569442396,0.152523553146948,0.638938379453437
"Tcas001437",-0.328668989385352,-0.328701473226773,7.7232475972023,0.152572755542024,0.638938379453437
"Tcas004808",-0.323717077781554,-0.324029538441147,4.47681861139233,0.152825835679096,0.639611055908931
"Tcas009434",0.354563690227941,0.354604396578096,7.54275233607843,0.152861409278475,0.639611055908931
"Tcas009746",0.397241313681248,0.400786342222645,1.50390030191738,0.153212154480415,0.640564805367656
"Tcas005937",-0.90114465811822,-0.908434512621687,1.63046993651837,0.153217562532896,0.640564805367656
"Tcas007236",-0.560314605619913,-0.562252760110734,2.75271548973364,0.153467130036755,0.64110991094734
"Tcas005797",-0.309060274472007,-0.309788007107609,3.32413421925839,0.153476271715976,0.64110991094734
"Tcas008915",-0.347421719166401,-0.347708619444845,4.70333839600357,0.153602224122368,0.641367916184999
"Tcas012446",-0.43868209391656,-0.439206122400758,4.25112918159991,0.15367349393759,0.641397473443778
"Tcas001151",-0.312315425179378,-0.312553137529406,4.82761190428929,0.153884012060331,0.641705452217355
"Tcas012185",-0.784935180174091,-0.787092700809279,4.88383422810061,0.153890495928187,0.641705452217355
"Tcas003591",0.301261253157302,0.301304388155476,7.26073506378314,0.153939948855585,0.641705452217355
"Tcas009549",-0.310240908135281,-0.311077577307113,2.99124590008764,0.154156354451507,0.642196146378091
"Tcas011510",-1.53024795570827,-1.54535276897045,1.77590022137693,0.154186204479688,0.642196146378091
"Tcas001444",-2.16477368285144,-2.16486839830662,9.55388313963603,0.154323983927359,0.642502186417572
"Tcas005598",-0.305904089525552,-0.306041741997483,5.5882134993363,0.154669253504786,0.64345570490016
"Tcas005544",-0.334575342326396,-0.334735218760504,5.50015056802684,0.154811030272299,0.64345570490016
"Tcas010137",-0.660836386433401,-0.662648570571959,2.71366467199952,0.154861796301248,0.64345570490016
"Tcas009390",-0.815169170449294,-0.816220570156858,4.09863566803119,0.154914183684923,0.64345570490016
"Tcas004830",-0.470345649052839,-0.470402237254829,7.4730451268165,0.155008149473644,0.64345570490016
"Tcas011115",-0.488520125677313,-0.488806321165095,5.6584368715046,0.15508855672689,0.64345570490016
"Tcas009463",-0.504785100489908,-0.50496646778685,5.89098909109868,0.155096916874402,0.64345570490016
"Tcas007560",-0.345392581739048,-0.345752660214817,4.36755855522396,0.155184239822112,0.64345570490016
"Tcas009135",-0.427060813958135,-0.427178717572363,6.19209490387809,0.155195364583672,0.64345570490016
"Tcas006013",-0.586521076752866,-0.586622757159918,7.81421485026629,0.155227625765156,0.64345570490016
"Tcas001901",-1.61843013843548,-1.6193847983635,6.47506605896452,0.155261379555073,0.64345570490016
"Tcas010499",0.97255550068891,0.978356194966276,2.34970772964511,0.155440378538761,0.643930457031218
"Tcas009030",0.315932474451014,0.316217541344461,4.618476038451,0.155619499190878,0.644145504823216
"Tcas004390",-0.47666047713333,-0.476671068360844,9.92937082931858,0.155621221841798,0.644145504823216
"Tcas004922",-0.409466129987424,-0.409576937332449,6.29662148354335,0.155699662241318,0.644203323029089
"Tcas010407",-0.440575343336511,-0.440875652434959,5.14059023728316,0.155813996276737,0.644256301657623
"Tcas006779",0.401760088778072,0.40179454073213,7.65429187308319,0.155841421247646,0.644256301657623
"Tcas010264",-0.819598959196737,-0.824726449269155,1.90749008402146,0.155989489415031,0.644304093191178
"Tcas008660",0.293292350618441,0.293321926211497,7.68283049839662,0.156028330309703,0.644304093191178
"Tcas005468",-0.992920516304064,-0.993480507604205,5.32607938330891,0.156088473703177,0.644304093191178
"Tcas009348",0.385954259287041,0.386027622103283,6.83342074547395,0.156151262489986,0.644304093191178
"Tcas002657",0.43876709152809,0.438972366740282,5.55074441887613,0.156175391684251,0.644304093191178
"Tcas007805",-0.406934456287513,-0.406970115124647,7.90632270201891,0.156358856493567,0.644599325401728
"Tcas005837",-0.540020236279449,-0.540161235246424,6.36988213798599,0.156375977259186,0.644599325401728
"Tcas000961",-0.369574381023818,-0.371190096053344,2.3917644770672,0.156622045789415,0.645007887951918
"Tcas010801",0.296258507496749,0.296297867950851,7.30378711128748,0.156762957702754,0.645007887951918
"Tcas000859",0.292034350472065,0.292350961427184,4.36716150198132,0.156825486552543,0.645007887951918
"Tcas008730",0.424249483422717,0.424387003215182,6.02518743785562,0.156827909527607,0.645007887951918
"Tcas009670",0.339522086999384,0.339576597178126,7.02794524849437,0.156831490365236,0.645007887951918
"Tcas009063",-0.33104171373074,-0.331424451091388,4.24419673642605,0.156888232077472,0.645007887951918
"Tcas001446",-0.327102092406653,-0.327943118761814,3.08565479528656,0.156926959128414,0.645007887951918
"Tcas003449",-0.308016836850828,-0.308381343341224,4.18344583092858,0.157009805520253,0.645040360509663
"Tcas009451",-1.09931430815934,-1.09932145106993,13.7429831652251,0.157283078173463,0.645040360509663
"Tcas002983",0.311529459313559,0.311710255204235,5.20561990738113,0.157423757175354,0.645040360509663
"Tcas008003",-0.840761235967576,-0.84535353288587,2.72222010573678,0.157502967676222,0.645040360509663
"Tcas001123",-0.299427447187698,-0.299835371701589,3.98613046093578,0.157540606820374,0.645040360509663
"Tcas004273",0.617708435354296,0.621036879507969,2.5595603174405,0.15763856303018,0.645040360509663
"Tcas007462",-0.981066099529041,-0.993241507865973,1.72076550721455,0.15764145435818,0.645040360509663
"Tcas012513",0.540161321775157,0.541314774432812,2.83132359166241,0.157704887619082,0.645040360509663
"Tcas001608",-0.313860011102358,-0.314035014098564,5.23821548389037,0.157762529517127,0.645040360509663
"Tcas007903",-0.454215548570791,-0.454511543865295,5.01359666988044,0.157768704667057,0.645040360509663
"Tcas007871",1.00388155207044,1.01032524678714,2.06983020345535,0.15781387645741,0.645040360509663
"Tcas009020",0.300321532937611,0.300673455640748,4.20384526971959,0.157832755645941,0.645040360509663
"Tcas008431",0.410425791427873,0.410517247075504,6.60560388373409,0.15783848399352,0.645040360509663
"Tcas002253",-0.314372936966419,-0.314508348093371,5.61294090671232,0.157838639055857,0.645040360509663
"Tcas002521",-0.322467279131771,-0.32261375882792,5.55970664580541,0.158077736518719,0.645693474079377
"Tcas012163",0.454965015652213,0.455008861894117,7.81385851461162,0.158136001189062,0.645693474079377
"Tcas004963",0.322158442952415,0.322211795029028,7.10102355761285,0.158204807439042,0.645693474079377
"Tcas005979",-0.583766669910671,-0.583791727133207,9.00148911396006,0.158258464436964,0.645693474079377
"Tcas002490",0.379233183143116,0.38219690349856,1.50545683697584,0.158321558396164,0.645693474079377
"Tcas010847",-0.577173771906156,-0.586421727976934,0.875916188530259,0.15848456070246,0.645953611864576
"Tcas009847",-0.343794287185719,-0.343795695931791,12.1482446967121,0.158514637339065,0.645953611864576
"Tcas003672",0.527613576382699,0.528277531682594,4.10255052944292,0.158746723171724,0.646437700372878
"Tcas010988",0.39376483205296,0.394111893904183,4.63610595824487,0.158762821929048,0.646437700372878
"Tcas006784",0.379991512928454,0.380021663344391,8.03545298452821,0.158828082033237,0.646439998238737
"Tcas000890",-0.333344905485314,-0.334258706110836,2.99325227217315,0.159042600639385,0.64696010952966
"Tcas001314",-0.877269677607458,-0.877801276143424,5.90785961509621,0.159085367205202,0.64696010952966
"Tcas007656",0.293722930317893,0.293848501041605,5.64333985173518,0.159416768031631,0.647780311850797
"Tcas010019",0.575679035056325,0.575962936754994,5.44566228802727,0.159449633917,0.647780311850797
"Tcas004928",-1.1376911225715,-1.15156515589356,2.63604933140013,0.159573485680508,0.647780311850797
"Tcas009349",0.313917139823444,0.314128103269334,4.98711986717039,0.159609960822625,0.647780311850797
"Tcas008501",0.406655241316403,0.406833200411237,5.53129403754676,0.159611201739058,0.647780311850797
"Tcas010736",0.29852554747484,0.298564717846814,7.34588961075187,0.159728012205638,0.647991188777399
"Tcas002805",-1.35345197731478,-1.35755001624973,4.06840889855168,0.159963721248435,0.648684051426283
"Tcas007906",-1.56389964126219,-1.56483971558082,7.20309987713766,0.16018100654836,0.649051996092551
"Tcas000425",-0.309293507001746,-0.309303491829186,9.35267165105167,0.1602830249377,0.649051996092551
"Tcas005803",0.418875093973372,0.419154807837479,5.11404753105085,0.160342396057028,0.649051996092551
"Tcas006480",-0.53688500985674,-0.546763333808112,0.762617663195188,0.160369867441747,0.649051996092551
"Tcas006082",-0.360537161216197,-0.362825336910256,1.88800059971327,0.160379241228233,0.649051996092551
"Tcas010432",0.292590862567341,0.292633696983865,7.17237490582006,0.160448643911543,0.649069979742564
"Tcas007923",0.331686195313544,0.331786769176482,6.22168612772705,0.160640900068756,0.649456527248735
"Tcas000223",-0.342424258733353,-0.342574688537709,5.58652052468298,0.1606741928902,0.649456527248735
"Tcas009671",-0.535286791318544,-0.542249423642512,1.37235788087342,0.160884485579962,0.649523414771664
"Tcas002343",-0.330931425917129,-0.331100251787672,5.41523623184495,0.160898440792587,0.649523414771664
"Tcas009155",-1.01225604855059,-1.01970509859318,1.79571923555797,0.160899706192471,0.649523414771664
"Tcas010366",-0.73169060875899,-0.739773547248685,1.14199687764768,0.160950758103947,0.649523414771664
"Tcas012432",-2.20888921243395,-2.20911268463061,8.36106252664919,0.161257845741287,0.649979945576259
"Tcas006100",-0.371936504192818,-0.37199534034488,7.23656659510757,0.161296100431711,0.649979945576259
"Tcas008967",-0.411495301622912,-0.411506766865246,9.58318287702583,0.161308714331903,0.649979945576259
"Tcas003333",0.531247644686116,0.535673886269429,1.52128014817642,0.161382547540492,0.649979945576259
"Tcas010725",-0.404180230026323,-0.405273012265941,3.07059419736971,0.161429522046748,0.649979945576259
"Tcas005721",-0.639533929296977,-0.639678710041304,6.79755864418538,0.1614541858407,0.649979945576259
"Tcas006236",0.93433008085927,0.946525682413403,1.05551249859606,0.161569933848472,0.650183962550917
"Tcas007870",-0.469799533411768,-0.471791201531329,2.41256067552842,0.161867685386435,0.650819366412139
"Tcas000218",-1.8923171496624,-1.89269345297057,7.42327563894295,0.161965144459753,0.650819366412139
"Tcas000967",-1.57306131558959,-1.59058427530072,4.19575283988525,0.161996258347686,0.650819366412139
"Tcas006517",0.784717887760405,0.784877405320871,6.75796676266108,0.162222972922284,0.650819366412139
"Tcas009065",0.29996185511283,0.30006077013369,6.00696463229431,0.162244572876546,0.650819366412139
"Tcas003276",-0.600985442295111,-0.601159754912589,6.21083373065261,0.162391726161141,0.650819366412139
"Tcas012499",0.346999074280421,0.347004694212206,10.3888973881446,0.162400404014258,0.650819366412139
"Tcas001057",-0.723932429592371,-0.724251688686775,5.79553577511781,0.162425430641688,0.650819366412139
"Tcas000674",-0.386768530737731,-0.389497353144364,1.83434981384657,0.162444744201295,0.650819366412139
"Tcas010431",0.495626489107618,0.501246582675582,1.1081675321846,0.162468980471768,0.650819366412139
"Tcas002982",-0.422827640623909,-0.423045708093518,5.41548243547695,0.162494244580164,0.650819366412139
"Tcas009933",-0.322847743101057,-0.32296338275576,6.02875796858103,0.162667888078594,0.650819366412139
"Tcas008620",0.424514401148053,0.424928278192151,4.57474920799873,0.16268694553785,0.650819366412139
"Tcas009889",0.508174760427627,0.512558118903395,1.47776678123089,0.162696997789488,0.650819366412139
"Tcas007179",-0.54241629075118,-0.542673580795407,5.52041561019804,0.162754032007849,0.650819366412139
"Tcas010786",0.326896034554991,0.327644680559342,3.01904011777422,0.162772841402353,0.650819366412139
"Tcas001036",-1.89311911190336,-1.89382167230354,6.53294589450393,0.162835109690787,0.650819366412139
"Tcas002829",-1.21193499252684,-1.21797113014342,2.34450186874737,0.163046826183679,0.651404992893771
"Tcas011453",0.363958845803541,0.364279498209717,4.61558411039933,0.16333470378404,0.652294308637142
"Tcas005118",-0.648485982231867,-0.657309466761957,1.19860085210175,0.163452210700716,0.652502792377769
"Tcas009754",0.291865113485675,0.291899906420696,7.47872687485947,0.163710756146278,0.653273911906395
"Tcas012448",-0.972345538335406,-0.972775626709485,5.64201503774321,0.16385485018893,0.653488871446033
"Tcas001832",0.289426292349404,0.289457276954859,7.61378946092791,0.163895427526397,0.653488871446033
"Tcas006512",-0.36267659292422,-0.362911299481975,5.21790406660269,0.16397116404981,0.653530064294258
"Tcas004624",0.302872020846371,0.302962955554133,6.145937859419,0.164206200955513,0.654185081999395
"Tcas009284",0.856576537928586,0.859187472685691,2.97538641897689,0.164266450233835,0.654185081999395
"Tcas002436",0.311912320777954,0.311988256514984,6.38290712099514,0.164515223625641,0.65442755140296
"Tcas011373",-0.309937149079057,-0.310467812544454,3.68745285449316,0.16451546032476,0.65442755140296
"Tcas001308",-0.721608663906011,-0.728512467008903,1.41498336928428,0.164554037353716,0.65442755140296
"Tcas011602",-0.298774308317809,-0.298926155932077,5.47731378611447,0.164589315119659,0.65442755140296
"Tcas009453",0.411107801948318,0.411515200116783,4.39151110537447,0.164711750358311,0.654503028277392
"Tcas012423",0.409503880012066,0.413137507365801,1.46987813159354,0.164897565889989,0.654503028277392
"Tcas011952",-1.21900324697736,-1.22714012936033,2.56330884062084,0.164937339001181,0.654503028277392
"Tcas000896",0.293043653290501,0.293051430743167,9.61327891007576,0.164977061160219,0.654503028277392
"Tcas001339",0.291995453163526,0.292034593103467,7.16736097562313,0.165021463210999,0.654503028277392
"Tcas000145",0.309267755174901,0.309366538918219,6.05898275282163,0.165039671041207,0.654503028277392
"Tcas007360",-0.505485460797644,-0.508900007785495,2.34459708663069,0.165066816579166,0.654503028277392
"Tcas004324",-0.307693536590916,-0.307845886047116,5.43788488970105,0.165180050960415,0.654692213088642
"Tcas005883",-1.35330586274166,-1.35421399774428,5.15772863873917,0.165304102366545,0.654924104221459
"Tcas004046",-0.992084343764526,-0.994143975682421,3.45250215412793,0.165462911294535,0.655079481833611
"Tcas001766",-0.831889862031808,-0.832131555344011,6.33441687431564,0.165549810276289,0.655079481833611
"Tcas006789",-1.0547219486591,-1.05599949432794,4.24905712641292,0.16564983444936,0.655079481833611
"Tcas007602",0.339804210596552,0.339901347190977,6.21439893966781,0.165665416154656,0.655079481833611
"Tcas010421",0.376234282067946,0.376412407080558,5.43997087154015,0.165671121956919,0.655079481833611
"Tcas003593",-0.465188623153198,-0.465921921780853,3.84814264003159,0.165904668656581,0.655743453012881
"Tcas004061",-0.366387151767998,-0.368928559431604,1.76946097150479,0.166005705652179,0.655883357404733
"Tcas001847",-0.395001741890541,-0.399193731403528,1.25799693230155,0.166114093298667,0.656052181913154
"Tcas003205",0.6615411816165,0.662818999715922,3.55316223657602,0.166271766693205,0.656415445594037
