"logFC","unshrunk.logFC","logCPM","PValue","FDR"
"Tcas003554",0.578470826770084,0.578689359075595,5.72448509447638,0.00150635861294351,0.271967629211111
"Tcas011178",1.65464320180997,1.65525818924977,6.14207667033754,0.00154751025015614,0.271967629211111
"Tcas005073",-1.14204255876586,-1.14676430870158,3.05700835534079,0.00155145665182479,0.271967629211111
"Tcas005777",-4.56437319948408,-72134743.8538457,2.62207298823901,0.00160700033733997,0.276847368460361
"Tcas005904",1.27282718170394,1.27290170922768,8.4889639729611,0.00172328004276666,0.287728917466401
"Tcas001934",-0.696434883317202,-0.696557475333415,7.12572751206077,0.00177564002033181,0.287728917466401
"Tcas011551",0.677799457056052,0.677822073512581,9.20173274428844,0.00178687154127786,0.287728917466401
"Tcas000162",-0.556886816706191,-0.55731512486541,4.92841584147806,0.00180501574892458,0.287728917466401
"Tcas006244",-1.83784838610859,-1.86623581140669,2.27546923937502,0.00181414349483419,0.287728917466401
"Tcas004589",0.878586462412032,0.879622603294997,4.27555900345413,0.00192777053631722,0.300973174982525
"Tcas010555",-0.861879706365628,-0.861971959315118,8.32925950458305,0.00196927894530995,0.302723618792878
"Tcas004681",1.90980642947243,1.91604476805577,3.19634145097551,0.00206492155123129,0.31231001350897
"Tcas002779",0.826837556713188,0.827396084107412,4.8095435736474,0.00215769099122351,0.31231001350897
"Tcas002912",0.863472389709323,0.863526907313739,8.49292112165126,0.00217366406746487,0.31231001350897
"Tcas006013",-1.50651589056978,-1.50670395184703,7.81421485026629,0.00219437828863959,0.31231001350897
"Tcas010412",0.919284732165435,0.919311342177861,9.11364585577122,0.00221193728949317,0.31231001350897
"Tcas005522",-3.07157007511075,-3.13135477583842,3.09183262935689,0.00227762947407747,0.31231001350897
"Tcas010714",0.574973227604538,0.575012923121673,8.17958448883542,0.00231421953733841,0.31231001350897
"Tcas009190",-1.53347001827532,-1.53381035243301,6.95814089323394,0.00234064395322139,0.31231001350897
"Tcas003676",-1.66365974028768,-1.6970770991801,0.771489837406351,0.0023670136217431,0.31231001350897
"Tcas005953",-0.572827360573628,-0.573087063240619,5.92473647761054,0.00237904197756541,0.31231001350897
"Tcas001689",0.57684329331225,0.576981053917097,6.47470150203044,0.0024183742223308,0.31231001350897
"Tcas005259",0.894019180631224,0.894006159712383,11.1143595907255,0.00242245384184869,0.31231001350897
"Tcas012194",-0.836279495219969,-0.840661562432459,2.84189824456341,0.00243796848015409,0.31231001350897
"Tcas005214",0.947760168355994,0.949159251486287,3.78944109335348,0.00252235102390531,0.313841673819945
"Tcas004599",0.962836725289437,0.963452580182928,4.7511565977083,0.00252973901398308,0.313841673819945
"Tcas008287",-2.32554237236528,-2.35627707648879,1.48356828314593,0.00254415288024575,0.313841673819945
"Tcas005094",2.03324842822777,2.03631089036915,4.38615899113716,0.00257825784259722,0.314170150771115
"Tcas001006",-0.584699823876635,-0.584772058959789,7.4071528705452,0.0026314460448756,0.316788058799964
"Tcas004668",-0.906828838114106,-0.90770591821317,4.79659680632346,0.00276602256312322,0.329024969651515
"Tcas009517",-1.1938956166855,-1.19425881780142,6.82347514412211,0.00288671377873902,0.339341695025415
"Tcas011154",-1.23172420646507,-1.23793640980162,2.28424301071859,0.00294263065911422,0.341871601368953
"Tcas005611",0.522760868744491,0.522782484229361,8.25367423720561,0.00297666426332055,0.341871601368953
"Tcas003488",-1.45380343951809,-1.45407175700048,7.09110563863175,0.00307430368334337,0.349073209135988
"Tcas004697",0.755453328696499,0.756025893478413,4.64566455895278,0.00311686375708937,0.349929243380191
"Tcas012048",-2.35625506506165,-2.35680905056197,7.5496168000915,0.00316382041183135,0.351254372833542
"Tcas004352",1.7023927872674,1.71256308763965,2.3140385678556,0.00324103445422388,0.355872706226429
"Tcas010977",0.558668787464479,0.558762687456219,6.86051004555631,0.00336182601417076,0.365123538408633
"Tcas007950",0.533861150388977,0.533932981967553,7.23209965880719,0.0034828501797588,0.370976697004239
"Tcas008898",0.510195847318682,0.510993670791961,3.7884167472409,0.00348997293018399,0.370976697004239
"Tcas006208",-1.07928801891446,-1.07934353878692,8.91596715760455,0.00368287341388702,0.38736074896378
"Tcas011934",-1.2061235604589,-1.20642638912889,6.72421708050551,0.00392366764783812,0.408388407679151
"Tcas001913",0.450543518023443,0.450604462838176,7.06373473596306,0.00404369594361513,0.416542369779406
"Tcas005219",0.944199851144537,0.944573313964259,5.80706780739287,0.00413644860647429,0.420968425324476
"Tcas008444",-1.78364762117142,-1.7847952586198,6.26781599780933,0.00419676534378067,0.420968425324476
"Tcas005698",-1.44648773136937,-1.45338511651468,2.52077796480516,0.00423004191664981,0.420968425324476
"Tcas002278",-1.02612806878625,-1.03723000232998,1.27753135719279,0.00431625594628298,0.420968425324476
"Tcas007921",-1.16062241779965,-1.16704638930816,2.42645391326803,0.00433271185000847,0.420968425324476
"Tcas001723",0.663609102080227,0.664164246381056,4.67266199904352,0.00433944633791244,0.420968425324476
"Tcas009462",0.598068297187936,0.598898113528161,3.88510849117613,0.00439515601317372,0.422273066188768
"Tcas010949",0.632241493878137,0.63225979865506,9.50108767033586,0.00448988723538183,0.427238892889089
"Tcas005925",-0.963409050686441,-0.963557884731664,8.20005307327472,0.00453849404193996,0.427238892889089
"Tcas007000",-0.465389591256391,-0.465461154179236,7.32950730517849,0.00470901096284399,0.427238892889089
"Tcas004225",-0.890102032938928,-0.890704572544925,5.09252076317734,0.00471425110878877,0.427238892889089
"Tcas002557",0.58969323140019,0.589696165696168,11.6942133723081,0.00473485024579228,0.427238892889089
"Tcas000934",-0.775977873228859,-0.7762836162399,6.38180601134671,0.00474423614421901,0.427238892889089
"Tcas007886",-0.699028499115216,-0.702113580317065,2.39824403923863,0.00474614862997287,0.427238892889089
"Tcas011986",-1.03284591285579,-1.0464300728776,1.09228524856451,0.00481399002114742,0.428809355480315
"Tcas005728",0.765628096804451,0.768368580808136,2.6235029723487,0.00487997493687471,0.428809355480315
"Tcas008288",0.732101612181544,0.735109748020113,2.4216026136847,0.00489234052489551,0.428809355480315
"Tcas008450",-1.88823840933639,-1.89005786157871,5.09315123062986,0.00510312239383972,0.443394773558665
"Tcas010099",-2.34762185479178,-2.38746152801702,2.1412181316841,0.0051673602103597,0.445105717430294
"Tcas012403",-1.1805317698307,-1.18069989758226,7.36498756370577,0.00524506035277352,0.447937120041991
"Tcas002505",0.713077479173313,0.714098177673056,4.20087560244271,0.00532533904051841,0.447976003719908
"Tcas004441",0.602212197263105,0.602446440060206,5.69204637386002,0.00537293393543924,0.447976003719908
"Tcas011095",0.70471573624611,0.704724165269616,10.961645024092,0.00541705799249461,0.447976003719908
"Tcas009716",-1.84735008191402,-1.85692705620064,2.54479565359083,0.00542484952463059,0.447976003719908
"Tcas009493",-2.46624151468541,-2.46652679456762,8.77121651006236,0.00547085228708022,0.448071770922177
"Tcas000568",-1.13009923326294,-1.13100458301938,5.11552471935333,0.00558536919932587,0.448554695643535
"Tcas006574",-0.649965546367189,-0.650015601669605,8.10692971242959,0.0055987004497474,0.448554695643535
"Tcas001429",-0.461727770195726,-0.461851852667445,6.43989466559873,0.00565538564483227,0.448554695643535
"Tcas007944",-1.4472813468151,-1.44729882312458,11.7380296051983,0.00565631421648173,0.448554695643535
"Tcas005528",-0.948972073170869,-0.949065708177483,8.84542905805232,0.00571443510070491,0.449595555324752
"Tcas009870",-4.06763188841118,-72134743.3602837,0.913521413714793,0.00581418607704562,0.453869900639373
"Tcas011991",-0.780891507053089,-0.780920615498336,9.3341322513521,0.00586183808175033,0.454042528006583
"Tcas007137",-0.889728522776116,-0.894960052019708,2.15865813928135,0.00593519973981589,0.456188583078772
"Tcas011341",1.14846124480235,1.14904540118365,5.5391097555392,0.00601738414142854,0.45897482703171
"Tcas006159",0.692322248988093,0.692687202717049,5.30371781420366,0.00611372632022694,0.459511140993708
"Tcas004202",-1.34582955675111,-1.34607022803744,7.08582451694188,0.00616098237023504,0.459511140993708
"Tcas010457",-1.44936631481407,-1.44985629764014,6.36967605741713,0.00616237919266983,0.459511140993708
"Tcas000880",-2.13185548689565,-2.13225780091574,8.22466801198381,0.00630501896308147,0.463431613086287
"Tcas003229",0.64016819145386,0.640221888768307,8.00900276428168,0.00633532953416617,0.463431613086287
"Tcas008236",-1.90634638171746,-1.93434556296153,1.29575699051004,0.00635409637638323,0.463431613086287
"Tcas006502",4.36263721738387,4.42061102580578,2.67518013226593,0.00649266149564233,0.47010633090187
"Tcas000686",-0.507527637536934,-0.507736125494112,6.41459979954526,0.00662884398164066,0.476513734277363
"Tcas004928",2.54686376424485,2.56642484551767,2.63604933140013,0.00677392396614728,0.483464630498169
"Tcas009153",0.488070215953928,0.488098898203513,8.37236433536995,0.00710084181898596,0.499831602915506
"Tcas009766",-0.895843195515708,-0.896500002052906,5.1235716453031,0.0071032913945158,0.499831602915506
"Tcas003480",-0.746502781986781,-0.746654062605471,6.87127406991155,0.00721335193200557,0.500357182692358
"Tcas003018",-0.532475038475974,-0.532788640738555,5.20088697225783,0.00740352868444887,0.500357182692358
"Tcas003361",-2.50359582097648,-2.71370443196877,1.53425518157792,0.00741972003720331,0.500357182692358
"Tcas000089",-1.39254268581617,-1.39350644862794,5.30290950890966,0.00743264805568717,0.500357182692358
"Tcas005329",-1.75021992384347,-1.75204476201534,5.50191130446718,0.00743854322587348,0.500357182692358
"Tcas009785",-0.890343802194451,-0.890530126032868,6.77240323157698,0.00746644841065173,0.500357182692358
"Tcas002991",-1.65645253632084,-1.65645891025199,13.4635986882282,0.00751234892569075,0.500357182692358
"Tcas005696",0.496410832692979,0.496828671593552,4.53112971572483,0.00753021609110011,0.500357182692358
"Tcas010655",-0.818674471748194,-0.820613240191854,3.26825727705319,0.0075614426127448,0.500357182692358
"Tcas009509",-0.689006630858168,-0.689337083470375,5.89080246290106,0.00761481947512398,0.500574185496308
"Tcas009442",-0.960504360572816,-0.967543889983349,1.79213953916455,0.00771867947711565,0.50408526362967
"Tcas010104",0.887652063104908,0.888220799529081,5.04475882999316,0.00785485594086064,0.506974958912348
"Tcas004090",-0.660071052693108,-0.66009857663926,6.96314857974652,0.00786440338585008,0.506974958912348
"Tcas000108",-3.32236700889651,-3.32707719518548,8.0290670097091,0.00799625741430575,0.508803663375167
"Tcas010906",-0.679587893542398,-0.680615376783162,3.98794412254912,0.00802040030871147,0.508803663375167
"Tcas007834",0.706708885123433,0.706712608513845,12.0696369685372,0.00804553430877466,0.508803663375167
"Tcas001333",0.518024699758734,0.518165774387475,6.22998383624146,0.00820747350945306,0.51578034783934
"Tcas012414",-0.576526823116466,-0.57665488064643,6.5790343115479,0.00826267884386544,0.516004293799396
"Tcas004649",2.53814654201597,2.53892293809264,7.58254590493517,0.00838237914965031,0.517726369355751
"Tcas008686",2.56618205435753,2.56749223257393,6.56473344355218,0.00839388228939468,0.517726369355751
"Tcas009707",0.56846144864604,0.568572197655643,6.76048598422742,0.00846431054539888,0.518867429261507
"Tcas009997",-1.76496535291842,-1.76497712989002,12.844403888779,0.00853943165674475,0.520280494598741
"Tcas007457",-0.71557172334051,-0.717503314983803,3.56717473698647,0.00860077802963658,0.52084226710381
"Tcas003918",-1.00484298180895,-1.00586976169834,4.62213645893232,0.00872857311472043,0.525397003387268
"Tcas004806",-0.437426941639695,-0.437914976224608,4.74379310410861,0.00902555023477573,0.537833141932569
"Tcas000772",-1.16874250266309,-1.169778455779,4.98552418908721,0.0090428310493066,0.537833141932569
"Tcas008699",-1.66115070365315,-1.66383086682954,5.3122445955469,0.00922867246882904,0.540163436742368
"Tcas012028",-0.719415571557341,-0.719888964578277,5.09508581403438,0.00924592533571507,0.540163436742368
"Tcas011494",1.00172682404829,1.00186596007842,7.41626159846989,0.00929765211086231,0.540163436742368
"Tcas004283",0.546390800294456,0.546456272420467,7.20357429087967,0.00936897457398895,0.540163436742368
"Tcas002654",-2.95446918582653,-2.96012981375686,6.08309774259567,0.00939824115347135,0.540163436742368
"Tcas010650",1.17150054020096,1.18108322703241,1.67043012236634,0.00944585200223751,0.540163436742368
"Tcas002003",0.818631008683672,0.81863454166226,11.4320055088152,0.00946042848578006,0.540163436742368
"Tcas012325",2.27843989148172,2.27911683097079,6.90655846026745,0.00955390486960069,0.542401235551421
"Tcas009515",-0.481579082927706,-0.481663573896976,6.61058422679267,0.00963435019588791,0.542522695376353
"Tcas011917",-1.559462834395,-1.56451911990213,3.13633152449175,0.00969201533358856,0.542522695376353
"Tcas012482",-1.16712837688863,-1.16857569674128,4.76626150887803,0.00974612294596789,0.542522695376353
"Tcas003075",-0.515056984279771,-0.515299461782619,5.8057937234802,0.00977322709845311,0.542522695376353
"Tcas003608",-1.18926121841357,-1.19004830850383,5.77675239462792,0.00989498698732119,0.543861026907896
"Tcas000765",-0.704604970643111,-0.704724636091656,7.03996695846494,0.00997634085702505,0.543861026907896
"Tcas004813",-0.547529007139868,-0.548132960323593,4.43611032131799,0.00998486469002624,0.543861026907896
"Tcas003609",-1.25582647579899,-1.25659186800328,5.93223787401067,0.0100286877490918,0.543861026907896
"Tcas008470",-1.50525744023563,-1.50968199113948,3.1476475821909,0.0101227956727623,0.543861026907896
"Tcas009187",-0.622470014370024,-0.623079079750489,4.53772398108205,0.0101507382769789,0.543861026907896
"Tcas011969",0.788126941399384,0.788593785931775,5.26531738372749,0.0101886998953786,0.543861026907896
"Tcas006423",-0.795772721951466,-0.79781082333464,3.23333147077142,0.0102517159959056,0.543861026907896
"Tcas000497",0.466030340849114,0.466046829311149,8.70812281141135,0.0103438512282804,0.543861026907896
"Tcas004815",1.12080758479702,1.12082901663034,10.2762254271045,0.0103971493044901,0.543861026907896
"Tcas005222",-1.55031600397383,-1.56639618023996,1.96959358125184,0.010458499663322,0.543861026907896
"Tcas002539",-0.907746684152764,-0.927414477651434,1.01992112867048,0.0105197374936906,0.543861026907896
"Tcas000612",-2.7241855484539,-2.72525927733701,6.70182927623929,0.0105658827207529,0.543861026907896
"Tcas002819",0.832377859319707,0.838020710653671,1.59535101952863,0.0105995517040814,0.543861026907896
"Tcas005083",1.06479543680113,1.06987766437075,2.37556234982744,0.0106446273999522,0.543861026907896
"Tcas003220",-1.19308260569493,-1.19834936341085,2.64755346699812,0.0106682106959515,0.543861026907896
"Tcas012396",-1.36402275351094,-1.36449580541135,6.1806061766779,0.0107606853677589,0.545790701495669
"Tcas004714",-2.63245038614168,-2.6802054896087,2.45745379866434,0.0108548925617774,0.547788315541818
"Tcas004125",1.62193364155008,1.62406210455945,4.48400409695274,0.011000821940974,0.550312438894728
"Tcas003909",1.75000620303573,1.75064759343209,6.28443789699833,0.0110150608265558,0.550312438894728
"Tcas004143",-2.22757357415212,-2.25909170579297,1.79737257965473,0.0111485219713643,0.551013822313864
"Tcas011561",-0.623730306072057,-0.624927914784587,3.91737371972903,0.0111511876107652,0.551013822313864
"Tcas012300",0.697764580139997,0.698291648919107,4.73207781197414,0.011194536221949,0.551013822313864
"Tcas007529",-0.995330605126037,-0.996292442036191,4.80980879854483,0.0113771945976309,0.557259453036901
"Tcas008404",-0.774756469773357,-0.77504981587431,5.93706316068099,0.011501530913538,0.560601448234497
"Tcas010702",0.817397081038818,0.817502279638864,7.43480196796311,0.011606225983893,0.562958301121645
"Tcas005122",1.0002390336185,1.00097761805442,4.87333554410493,0.0123614933425295,0.596695852553404
"Tcas005915",0.703199243294743,0.704702174808484,3.38959392086233,0.0126840638200252,0.60379781215456
"Tcas004296",-0.878011460444175,-0.879215010131431,5.02601888501846,0.0127151004715651,0.60379781215456
"Tcas002837",-0.562561168759691,-0.562653922886474,7.17274829325629,0.0128096564253434,0.60379781215456
"Tcas008655",-1.72866067821962,-1.72919271073887,6.78028538945696,0.0128237958043417,0.60379781215456
"Tcas003399",-0.548990607959063,-0.549024526664521,8.58801363922821,0.012880711170598,0.60379781215456
"Tcas011533",-0.760479052779708,-0.763255447956298,2.82659491582007,0.0128833142142068,0.60379781215456
"Tcas003426",0.57066043282914,0.572472945938193,2.73474933922845,0.0129959898386326,0.60379781215456
"Tcas008681",0.611112606808087,0.611407562829587,5.29794774159951,0.0130211854548108,0.60379781215456
"Tcas004738",1.21865209919411,1.22371321310437,2.84587950122468,0.0130524747223164,0.60379781215456
"Tcas004433",0.688959023445509,0.68997216977425,3.82344247724434,0.0131502482491718,0.605517421685365
"Tcas010627",0.608004385741846,0.608180416590707,6.18050191768877,0.0133221152775361,0.610617320427253
"Tcas011227",-0.855387803289398,-0.855502966152215,7.41127154428973,0.0137210149170928,0.616704414432143
"Tcas006185",-1.78702325810111,-1.78872982258346,5.53282557519899,0.013725574214328,0.616704414432143
"Tcas008158",1.16345623027315,1.16346761336333,11.2400617885618,0.0137550785492687,0.616704414432143
"Tcas010029",-2.16220925983163,-2.1622226657632,13.2614037985985,0.0137752502586477,0.616704414432143
"Tcas011173",0.814793552565945,0.814881913855471,7.49565019690292,0.0138286195827038,0.616704414432143
"Tcas005255",-2.3397108455663,-2.35007923332969,3.25088635032236,0.0138698705070723,0.616704414432143
"Tcas006869",-0.573814809797071,-0.573857383101774,8.31797191658835,0.0138869588918367,0.616704414432143
"Tcas000029",0.837685837446976,0.841210762433982,2.51444893683244,0.0140735260854349,0.622224215246309
"Tcas009186",-0.921258490832402,-0.92248311174707,4.09980748176015,0.0142384840395081,0.625916970321231
"Tcas008552",5.17908746805923,5.19582470440646,5.57880464404165,0.0143217537604293,0.625916970321231
"Tcas002805",2.6898333544587,2.69692045168082,4.06840889855168,0.0143715231024738,0.625916970321231
"Tcas008134",-0.527244203856538,-0.527376664495434,6.55692705549613,0.0144076164105167,0.625916970321231
"Tcas009179",-0.860213646040441,-0.863259566792033,2.7834730736912,0.0145374463416959,0.628755616569367
"Tcas004517",-0.592457625810086,-0.592610255655359,6.52682734793524,0.0146177206228202,0.628755616569367
"Tcas006264",-2.58267569167018,-2.58857157398517,4.89147851705482,0.0146617352542697,0.628755616569367
"Tcas007240",1.1737447782782,1.17837472704251,2.81311920774927,0.0147543303981681,0.630010939177232
"Tcas010316",-0.871031123591511,-0.871222089720233,7.17395759231895,0.0148171107592724,0.630010939177232
"Tcas009287",0.957023227579665,0.962996518848145,2.05627013135349,0.0148863545682118,0.630273113752424
"Tcas010669",-0.691960012200035,-0.692198543330116,6.04810041998565,0.0150576406590274,0.634835212932495
"Tcas000125",-0.784738103327069,-0.786435315926938,4.69479127422315,0.015365418749474,0.640471565439445
"Tcas002998",-0.888934278768441,-0.890024525463068,4.2113405386988,0.0155321044522948,0.640471565439445
"Tcas009451",-2.14159403605678,-2.14160247595395,13.7429831652251,0.0155542123912122,0.640471565439445
"Tcas009169",-0.919001222483352,-0.9285750735525,1.44412838494282,0.0156123903498808,0.640471565439445
"Tcas006369",-0.570352860345868,-0.570717689963778,5.23905738084843,0.0156202835261184,0.640471565439445
"Tcas012524",-1.51367351133311,-1.55277184023007,1.16378492728252,0.0156464019411032,0.640471565439445
"Tcas006243",0.872251825183831,0.881341255335141,1.25636634992403,0.0156641684255247,0.640471565439445
"Tcas009733",0.662464713292041,0.667425842621116,1.79712021135792,0.0157041166465837,0.640471565439445
"Tcas002997",-0.784293943097066,-0.784610327644697,6.51245552786142,0.0159686334659705,0.647701086963413
"Tcas011289",-0.483058282553936,-0.483129889176987,7.22420199126218,0.0160110256685311,0.647701086963413
"Tcas004938",-1.95568913433216,-1.95621918302811,7.57706542179953,0.0162639349743822,0.654364878008387
"Tcas005436",-0.90166943511302,-0.905253467335564,2.66967370528947,0.0163310814218157,0.654364878008387
"Tcas002255",-0.47247821667456,-0.47267981617657,5.78341524654731,0.0163722197259905,0.654364878008387
"Tcas002640",-1.53163597139807,-1.53904497068065,2.67362357883922,0.0165386126250928,0.65838174242999
"Tcas010127",-0.941418857214174,-0.941908840565818,5.43670615262372,0.01666133396488,0.660635114988415
"Tcas008936",-1.34834666344799,-1.34872467214214,6.47637677724925,0.0167502993436175,0.661537513997732
"Tcas008805",-0.858059077576736,-0.867285558957021,1.27931198748786,0.0169657305066404,0.66740779221398
"Tcas005564",-0.73159072179789,-0.731617073534885,9.27401489232085,0.0173084095947867,0.676599542912721
"Tcas001134",0.988818188193827,0.989277267924509,5.63817274303249,0.0174075710003926,0.676599542912721
"Tcas012455",0.614883997852994,0.615221923872676,5.21836897949233,0.0175587631111897,0.676599542912721
"Tcas005646",-1.007946483573,-1.00799024975916,9.05854949564228,0.0175637674016819,0.676599542912721
"Tcas005082",1.24320237070161,1.24335739110492,7.79830668217958,0.0175872028199843,0.676599542912721
"Tcas009795",0.74076201347851,0.752552321132801,0.822099021952615,0.0176586251389028,0.676599542912721
"Tcas004017",0.759413022460339,0.759649962299508,6.35513568915678,0.0176733867794456,0.676599542912721
"Tcas004408",0.684487924316082,0.685014329924763,4.8162556677927,0.0179128084890718,0.68218100144603
"Tcas011788",-0.801534812095309,-0.803799211586248,3.07595801832256,0.017955724917965,0.68218100144603
"Tcas009346",-1.74574365349045,-1.77511610411478,1.09013648049614,0.0182003448712431,0.688855477096445
"Tcas011261",-0.780904849913503,-0.781337189626414,5.34408257661869,0.0183101776937726,0.690397341570476
"Tcas010213",-1.14059280883045,-1.14333511157376,3.33243917163637,0.0188137441324741,0.705516651449348
"Tcas004894",0.420013340388182,0.420235446952119,5.3435594663822,0.0188523764948935,0.705516651449348
"Tcas009651",-3.40523323960861,-3.4160258779787,7.17790194135059,0.0189677561649519,0.707185894030594
"Tcas005798",-1.34319750832286,-1.34538973957266,3.96260393223325,0.0191449639741522,0.708524264271369
"Tcas000355",0.887840595333062,0.901455524846101,0.837748887446892,0.0191859167550424,0.708524264271369
"Tcas000138",0.540886016133067,0.5416432875533,3.92325518983407,0.0192163806662871,0.708524264271369
"Tcas001081",-1.86232263588866,-1.86261986053125,7.6274393097235,0.0194173278477487,0.713301249465826
"Tcas002696",1.02371436828865,1.04177055987212,0.692206674793618,0.0198275064667094,0.71604642250638
"Tcas009303",-0.636928914703151,-0.637273044291006,5.52896373825829,0.0199476781762856,0.71604642250638
"Tcas000214",1.75130043772803,1.75232869102243,5.59631965098499,0.0199646878325658,0.71604642250638
"Tcas002371",-0.718038704695808,-0.719123296437532,4.11747619074885,0.0200066414228825,0.71604642250638
"Tcas006009",-0.424591834332256,-0.424814773799718,5.33733017672756,0.0200212470881418,0.71604642250638
