"logFC","unshrunk.logFC","logCPM","PValue","FDR"
"Tcas006786",-0.49869875838285,-0.498863059014205,6.13714925339023,0.03804605222602,0.444171720475163
"Tcas000361",0.668825499251701,0.669105696145857,5.51047904849072,0.0380543739349589,0.444171720475163
"Tcas000406",2.58189246077565,2.61715086250208,1.03577654214986,0.0381501575219928,0.444171720475163
"Tcas003069",-0.818117857334495,-0.820210317045769,2.8611102398235,0.0382562666404568,0.444171720475163
"Tcas007981",1.42564135992662,1.42989851365459,3.17861485678453,0.0382692500897745,0.444171720475163
"Tcas006546",0.508731321927358,0.509093705216028,4.91987316749662,0.0382888176530984,0.444171720475163
"Tcas003096",-0.576066228966509,-0.576294846529169,5.88992189929781,0.038312742883423,0.444171720475163
"Tcas009309",-1.14827375231241,-1.16059386058141,1.42973528851693,0.0383169284538055,0.444171720475163
"Tcas000525",1.53072409431569,1.53088821664016,7.88654698560832,0.0383182569104875,0.444171720475163
"Tcas006631",1.25206998139788,1.25271208924945,5.47946908412319,0.0384382038113591,0.445045808207532
"Tcas008812",-0.737747486765046,-0.741253489013479,2.14200597666471,0.0385504903792312,0.445829282256109
"Tcas005611",-0.44533823082502,-0.445385607803834,8.25367423720561,0.0387114724770115,0.446699820270522
"Tcas007039",-1.13757784239397,-1.14209913679021,2.70447230897349,0.038741982090723,0.446699820270522
"Tcas012110",1.49277966708265,1.49294867176594,7.27414861874802,0.0388236895244133,0.446699820270522
"Tcas011593",-0.709803291560105,-0.710139415032977,5.48619194953348,0.0388423652823309,0.446699820270522
"Tcas001411",0.888178421818075,0.888675290180802,5.3289480547881,0.0388492938165616,0.446699820270522
"Tcas000253",-0.539437441984205,-0.539642722192193,5.85115146728164,0.0389522691418485,0.447369049730288
"Tcas007637",0.737150686947996,0.737288540231699,6.94111166482375,0.0391254813942971,0.448842491494623
"Tcas007088",0.674903920769319,0.675829729238428,3.94372435610129,0.0392454694300753,0.449702672643707
"Tcas008805",-0.947605645630657,-0.956657910382678,1.27931198748786,0.0393909666984007,0.450656581894916
"Tcas007991",-0.648027178937766,-0.648130337444155,6.98624114269776,0.0394658321246749,0.450656581894916
"Tcas006361",0.4750782145215,0.475090430441318,9.59043662482235,0.03947256182733,0.450656581894916
"Tcas002297",-0.739291871709079,-0.739534906604497,6.15002252271975,0.0395091238730931,0.450656581894916
"Tcas002765",2.61860198540231,2.66550026708587,0.963866990858188,0.0396319237216078,0.451541826483815
"Tcas006284",0.608474572791414,0.61103591395447,2.55742559941222,0.0396832508883457,0.451611666146185
"Tcas004666",0.905294080972148,0.907791522170501,3.00993022176084,0.0398665441946684,0.452869786162618
"Tcas000780",-0.754164087465134,-0.754628618246646,4.94696914966611,0.0398854869651729,0.452869786162618
"Tcas011998",1.7903369165752,1.79189037987144,4.50422628580218,0.0400102759040188,0.452869786162618
"Tcas007318",-2.23956972323188,-2.24381119455142,3.79978484636201,0.0400547319093689,0.452869786162618
"Tcas008574",3.09749344065596,3.1123580485798,2.65083164278952,0.0400587611527396,0.452869786162618
"Tcas009818",0.658337850159659,0.65877953077985,5.07278779297461,0.0400759210011486,0.452869786162618
"Tcas006896",-0.406926143999691,-0.4073461464392,4.34270723473315,0.0401435332416847,0.452869786162618
"Tcas006504",-1.29003477971141,-1.29127938637485,4.47117900711684,0.0401590140796668,0.452869786162618
"Tcas009504",2.09098950572315,2.09211163707511,5.68742437512244,0.0402161027892259,0.452869786162618
"Tcas009498",1.14886701395975,1.1674357908881,0.958309618581181,0.0402621651703416,0.452869786162618
"Tcas006491",-0.538106241142511,-0.53815226963385,8.06134696936777,0.0403282117132106,0.452869786162618
"Tcas009105",1.76019698899661,1.76359009677348,3.47191649901408,0.0403618642192717,0.452869786162618
"Tcas007681",0.550066880651574,0.550161693323244,7.0360879975139,0.0404021800069737,0.452869786162618
"Tcas000612",-2.87089156805926,-2.87164885898296,6.70182927623929,0.0406560683322191,0.452869786162618
"Tcas006857",-0.47714061672275,-0.477402128451596,5.3339525005228,0.040678304270908,0.452869786162618
"Tcas003737",0.820573182166745,0.822087008448804,3.6347083488115,0.0407050114277112,0.452869786162618
"Tcas003210",0.855886562465681,0.856152590468291,6.0939752863779,0.0407423398177484,0.452869786162618
"Tcas000434",1.05974882391732,1.06178490048617,3.77909623386091,0.0408118069747985,0.452869786162618
"Tcas012007",0.53690002933225,0.537004705559501,6.69828757443767,0.0408267796625307,0.452869786162618
"Tcas000167",0.459020905216853,0.459203908892106,5.83543261572324,0.0408630933218257,0.452869786162618
"Tcas007143",2.63416982048635,2.63539035390219,6.09710423198576,0.0410034194810648,0.452869786162618
"Tcas009358",0.618367207964642,0.618701206907718,5.36914917510777,0.041044082525673,0.452869786162618
"Tcas009382",0.473141038066979,0.473213622361612,7.04021241863638,0.0410945667321129,0.452869786162618
"Tcas000794",1.68050267370932,1.68080979123757,7.04151679501107,0.0410970923167439,0.452869786162618
"Tcas008470",-1.55187622701773,-1.55635870462801,3.1476475821909,0.0412230968497586,0.452869786162618
"Tcas012327",0.919617869860734,0.920825790441759,3.96539301774204,0.0412542516116428,0.452869786162618
"Tcas009749",0.46689211811537,0.467241146272688,4.83211061887173,0.0412687200543933,0.452869786162618
"Tcas010699",0.524463784832765,0.524571263908302,6.78971087184054,0.041373194416765,0.452869786162618
"Tcas009287",1.07292398157103,1.080804266791,2.05627013135349,0.0414598936394763,0.452869786162618
"Tcas000497",-0.449726960931018,-0.449757874813284,8.70812281141135,0.0414884287550991,0.452869786162618
"Tcas004815",1.15391038902272,1.15393552206904,10.2762254271045,0.0415159552700922,0.452869786162618
"Tcas011739",0.546318965722003,0.547920432526478,2.82328006944652,0.0415375295377377,0.452869786162618
"Tcas007538",0.960369766355368,0.96112977982868,4.8903272631711,0.0415429297767679,0.452869786162618
"Tcas006584",0.972210202293007,0.979996626741,1.53843811360043,0.0415593006402626,0.452869786162618
"Tcas010213",-1.30579886180792,-1.30854986293622,3.33243917163637,0.0415955063375845,0.452869786162618
"Tcas009324",0.654378062175044,0.654708255930238,5.43051970842856,0.0416125375013325,0.452869786162618
"Tcas000631",-1.75180775546594,-1.75489167203074,4.00792781149694,0.0416301456062832,0.452869786162618
"Tcas003573",0.743311996949372,0.74865892381151,1.99893548193824,0.0416745510799507,0.452869786162618
"Tcas006332",-0.440914359217774,-0.441449319326533,4.18608060327396,0.0416994455216163,0.452869786162618
"Tcas000010",-0.410042639680056,-0.410182266600565,6.07797836157988,0.0417152973342911,0.452869786162618
"Tcas010130",0.997209133145141,0.998021473811478,4.64156919071621,0.0417442939439946,0.452869786162618
"Tcas009741",-0.43752579017499,-0.437648307212753,6.23471638356303,0.0418158233304975,0.452869786162618
"Tcas010394",1.25666238991635,1.25758707048591,4.87492775855642,0.0418969954032251,0.452869786162618
"Tcas001251",1.46443816013679,1.46820121472721,3.12696082136521,0.0419283839238942,0.452869786162618
"Tcas000765",-0.700015011691877,-0.700116697047584,7.03996695846494,0.0419844707645912,0.452869786162618
"Tcas005712",0.475773681205737,0.476220350078394,4.62035033404798,0.0419976842326635,0.452869786162618
"Tcas002346",2.38837717851185,2.38891315218877,6.83685059462205,0.0420150672458175,0.452869786162618
"Tcas005151",-0.510230449234922,-0.51029755089065,7.30116067973489,0.0420535166820288,0.452869786162618
"Tcas004261",1.92654411092725,1.92692564369275,6.94504047215541,0.0420573234446582,0.452869786162618
"Tcas006039",1.41977341402612,1.42178482156743,3.65799540293755,0.0421054249623416,0.452869786162618
"Tcas006025",2.18723079065591,2.18727032577863,10.5577609087366,0.042119598113069,0.452869786162618
"Tcas008738",0.548498575585832,0.54857401476842,7.30361462689476,0.0421580811669514,0.452869786162618
"Tcas008746",-0.505470769771513,-0.505868918585461,4.75229864622442,0.0422039180033884,0.452869786162618
"Tcas011397",0.956017519352161,0.956486447643849,5.50364833202853,0.0422412570760168,0.452869786162618
"Tcas011546",-0.625740546010163,-0.626000485233823,5.977705912479,0.0423620194724835,0.453677704789984
"Tcas007521",-1.38809722647332,-1.38913823538459,5.03544510586414,0.0425593229606445,0.454325777784017
"Tcas006719",-1.14060971950615,-1.1409008884924,6.46292260791829,0.0425853926480352,0.454325777784017
"Tcas011007",-0.369677479460995,-0.369754983303653,6.71819192514146,0.0426712959014815,0.454325777784017
"Tcas000609",-0.424331171456885,-0.424406071043691,6.86445128262938,0.0427879350419013,0.454325777784017
"Tcas005662",-0.840118319388312,-0.841310523820063,4.15614044525044,0.0428501752992251,0.454325777784017
"Tcas005119",0.994462001207541,0.997111106374561,3.20314984011431,0.0428791690353365,0.454325777784017
"Tcas006486",1.41156843419484,1.41339546482214,4.28915828707455,0.0429128639919863,0.454325777784017
"Tcas004007",1.44343693936388,1.4446444510996,5.06310667261269,0.0429143747005228,0.454325777784017
"Tcas006124",0.832725670602795,0.836466795404407,2.38099767483383,0.0429624131173306,0.454325777784017
"Tcas004555",-0.583575482230553,-0.583717944823068,6.52235107000351,0.0429938472571787,0.454325777784017
"Tcas006230",3.691692258303,3.69292898684277,7.00702263076548,0.0430289551938121,0.454325777784017
"Tcas007129",0.39830825039273,0.398574936665672,5.05202729976387,0.0430635813023082,0.454325777784017
"Tcas007323",1.87905836278588,1.89973056873533,1.34051532110374,0.0431327874458121,0.454325777784017
"Tcas004035",2.56797127010517,2.56832308765372,7.26349547557066,0.0431686106317695,0.454325777784017
"Tcas012038",2.6657475916382,2.67857770230196,2.76154812908231,0.0431894764928693,0.454325777784017
"Tcas006086",1.57592973938881,1.57646954346022,5.82172796868984,0.0432152705648114,0.454325777784017
"Tcas001016",0.53849995255145,0.538752126502295,5.53093227621041,0.0432301875025917,0.454325777784017
"Tcas000921",0.705129772772877,0.709605169850556,1.90023609764321,0.0432409742466573,0.454325777784017
"Tcas001817",-0.487985712991772,-0.488104573772775,6.5155708596881,0.0433048863912615,0.45451935380408
"Tcas008294",-0.478283856643865,-0.478474502522774,5.81313886433503,0.0433684711911524,0.454709091439659
"Tcas008618",0.732366259351565,0.737315048036374,1.6575515947778,0.0434861480685232,0.454839642896125
"Tcas006882",0.627835981369575,0.631280201633328,2.08097380874888,0.043493891724905,0.454839642896125
"Tcas007410",0.541033889205618,0.54237757187054,3.16458349942679,0.0435174838479479,0.454839642896125
"Tcas003773",0.908057942388061,0.908551332330247,5.49301010755392,0.0436113043073448,0.455229567077484
"Tcas011662",0.546905682077948,0.547040364601935,6.29678068029764,0.0436459092534257,0.455229567077484
"Tcas001134",1.10147435427889,1.10191091994676,5.63817274303249,0.0436937696251773,0.455253541287562
"Tcas002379",-0.435477504589387,-0.435676640552103,5.80089992973337,0.0437805870495132,0.45568294354035
"Tcas001280",0.551330300966543,0.551554880931834,5.76201947617516,0.0439315052973984,0.456010711336717
"Tcas012561",1.65321192135083,1.65500213732221,4.66472723878862,0.0440056954638327,0.456010711336717
"Tcas000228",-0.612732280580512,-0.612891709281712,6.43123257756507,0.0440261322255359,0.456010711336717
"Tcas003497",1.51239457349945,1.51427997036189,4.26468147580766,0.0440966845090704,0.456010711336717
"Tcas001656",1.37495918550049,1.38422717538651,1.93801054009339,0.0441314849840499,0.456010711336717
"Tcas000769",0.774984663561873,0.775234529876651,6.17330178864789,0.0441653773756235,0.456010711336717
"Tcas006704",1.88199876611427,1.88527267914597,3.76262487668112,0.0441705645487785,0.456010711336717
"Tcas007747",0.574445528470014,0.575365012446746,3.75493507134901,0.0442472389513334,0.456010711336717
"Tcas000913",-0.427762452315846,-0.427777721832237,9.2272588558563,0.0442610931943987,0.456010711336717
"Tcas005957",1.36133659346766,1.36228435115352,4.83309199258768,0.0442684537626717,0.456010711336717
"Tcas009400",-0.439205393847016,-0.439436413247228,5.34531528642421,0.0443929598187328,0.45682230124488
"Tcas005975",-1.35039123654838,-1.35154202047484,4.61046246124607,0.0446558453960148,0.458667614664774
"Tcas009296",2.25760256107412,2.26550326706332,2.86377972947123,0.0446640901790258,0.458667614664774
"Tcas010329",3.49108400208799,3.49621106931162,5.09869322158313,0.0447238228041232,0.458809484043941
"Tcas000504",0.945636531827204,0.955847554390681,1.22752064536675,0.0448239739283602,0.458855828910411
"Tcas006061",0.967361791691503,0.968283547207936,4.55095574443295,0.0448408060663308,0.458855828910411
"Tcas004293",2.65107763997049,2.67263203216389,1.96642584730793,0.044936931125444,0.458855828910411
"Tcas011856",0.998686539227426,1.00343476504301,2.2696454108597,0.0449860109833868,0.458855828910411
"Tcas000625",3.06047300816577,3.06284036074926,5.24734847096077,0.0451647358420626,0.458855828910411
"Tcas001665",0.842716156920341,0.844717534716031,3.05045626413877,0.0452220229842524,0.458855828910411
"Tcas002292",-0.413900697660887,-0.413952879374098,7.4067690461826,0.0452306051962044,0.458855828910411
"Tcas002635",-0.463714676295446,-0.463747848596511,8.09522732863438,0.0452847635020186,0.458855828910411
"Tcas004893",-0.787838625068993,-0.788491812767263,5.2352117893657,0.0452958506741668,0.458855828910411
"Tcas003948",1.23361282388482,1.23434524951202,5.24638189965131,0.045368282629704,0.458855828910411
"Tcas002620",0.580694088480307,0.581014057665491,5.27328404440974,0.0454037649273937,0.458855828910411
"Tcas011625",1.10228812570416,1.10569839629856,2.92789166944743,0.0455186980769611,0.458855828910411
"Tcas000791",1.15576342377288,1.16103319131691,2.30352537362495,0.0455381819316539,0.458855828910411
"Tcas005923",1.78020373755538,1.78073718664969,6.10810499335303,0.0456067895789498,0.458855828910411
"Tcas008036",-0.423519827778235,-0.423723029969187,5.54138308421781,0.0456340219033919,0.458855828910411
"Tcas007766",1.68646190974712,1.70248117818718,1.53960195409958,0.0457476111879312,0.458855828910411
"Tcas002064",0.800636831190044,0.803711868689753,2.53615748469692,0.045752925920283,0.458855828910411
"Tcas001468",0.678128441685819,0.678318858785699,6.21449616238752,0.045785459857153,0.458855828910411
"Tcas008718",-0.931245687245318,-0.931607312795749,5.81242546637004,0.0458022771160728,0.458855828910411
"Tcas007679",-1.31633631175558,-1.31803988385399,4.4040800523051,0.0458545274143548,0.458855828910411
"Tcas003755",-0.484931106576201,-0.485332599625264,4.97931352650308,0.0459202145317643,0.458855828910411
"Tcas000198",-0.543192128891232,-0.543359844300562,6.21637928506256,0.0460165723656099,0.458855828910411
"Tcas001344",-0.660766002593015,-0.660986225204355,5.84406953660756,0.0460645386906836,0.458855828910411
"Tcas011506",-1.00278464769398,-1.00316614495637,5.87814886483441,0.0460724159022373,0.458855828910411
"Tcas010504",-0.608628476479452,-0.609860342281153,3.55917468661066,0.0460909197409209,0.458855828910411
"Tcas011681",2.12616716337361,2.1311182605891,3.433377404893,0.0461137394663492,0.458855828910411
"Tcas002417",0.891096747642044,0.891505966860018,5.58411611757124,0.0461165273446509,0.458855828910411
"Tcas006205",2.50225789777326,2.50426850343928,5.17226542288079,0.0462000264433792,0.458855828910411
"Tcas001708",-0.413550197034512,-0.413722993286554,5.63799757423871,0.0462317965853983,0.458855828910411
"Tcas006034",4.23524228377692,4.25001414255757,3.98863390086359,0.046292902180386,0.458855828910411
"Tcas005487",-0.681377329073679,-0.682051486155638,4.88390973988395,0.046295362639272,0.458855828910411
"Tcas003642",0.786071245595203,0.786184399963075,7.24817756630948,0.046297595930002,0.458855828910411
"Tcas008401",0.634848438482134,0.635484005139235,4.47034613095027,0.0463368483278746,0.458855828910411
"Tcas010724",0.647085040948928,0.647312050788913,6.07700879828837,0.0463390757405719,0.458855828910411
"Tcas008661",-0.523074487876893,-0.523298712809758,5.52098540537422,0.0463477823587602,0.458855828910411
"Tcas006755",-0.619073373124476,-0.619479817018968,5.07047009683146,0.0463902508508334,0.458855828910411
"Tcas004599",-0.771322126660671,-0.772527740461557,4.7511565977083,0.0464274662758633,0.458855828910411
"Tcas004436",-0.530848474495636,-0.531148343919428,5.19028142429834,0.0464799458377427,0.458920571947356
"Tcas010415",-0.990776429082772,-0.995401314223418,2.31880868282144,0.0465308778214843,0.458969922203624
"Tcas010743",-0.487839458802407,-0.487925238676313,6.91800931663358,0.0466338987103177,0.45953246145315
"Tcas012575",-0.572939474981501,-0.573362594284673,4.89404926461,0.0467241991191851,0.459555061076939
"Tcas007137",-0.781733005619655,-0.785192917375553,2.15865813928135,0.0467281767468145,0.459555061076939
"Tcas002561",2.46075332104234,2.48533862771773,1.18880351463145,0.0467754036634761,0.459567191155805
"Tcas007392",-0.73637215967682,-0.73644778232026,7.69383309790218,0.0469668374001053,0.460766688324309
"Tcas008308",0.584186024533879,0.584627275234405,4.93217656111236,0.047039436714247,0.460766688324309
"Tcas005807",-1.4318350055422,-1.43302624828707,4.82484902443041,0.0471534575923744,0.460766688324309
"Tcas008756",1.98235454670992,1.98437896647234,4.25682110199266,0.0471627540748594,0.460766688324309
"Tcas011270",-1.01671181076942,-1.02164054920741,2.19562659214832,0.0471820319858542,0.460766688324309
"Tcas008329",2.65090732715301,2.65113550446269,8.62384912806131,0.0471961664482205,0.460766688324309
"Tcas009426",0.684501648780925,0.68475375625168,5.92148569485716,0.0472202851124992,0.460766688324309
"Tcas007923",-0.577668886606202,-0.577847173607665,6.22168612772705,0.0474209855704486,0.462273646653583
"Tcas008645",0.739752003192319,0.741534305952406,3.17579314004177,0.0477120829854638,0.463886443165704
"Tcas009427",-0.874293048073791,-0.87534237831922,4.26289215103267,0.0477154632784016,0.463886443165704
"Tcas006375",0.920897014259675,0.927990425591211,1.42948468860897,0.0477257069229728,0.463886443165704
"Tcas012329",-0.458791803258469,-0.458947846427,5.95459043639555,0.0477733777239494,0.463898532767446
"Tcas006212",0.99977799911341,0.999993934816493,6.70715754338406,0.0478446581958018,0.464052566657868
"Tcas007629",0.557094516401849,0.557150299438975,8.19892071554352,0.0479292351408743,0.464052566657868
"Tcas001146",-1.7173741978711,-1.71836727589064,5.43156566207157,0.0479588214826311,0.464052566657868
"Tcas011952",2.71007865411071,2.72737974719147,2.56330884062084,0.0480551718963595,0.464052566657868
"Tcas012396",-1.36424570464545,-1.36463637130959,6.1806061766779,0.0480675945711284,0.464052566657868
"Tcas005237",-0.492078714153626,-0.493033331336155,3.53153027229836,0.0480678949650614,0.464052566657868
"Tcas011371",-0.708741450000447,-0.70881128580668,7.73454031680528,0.0481779285821172,0.464665890340265
"Tcas001657",-0.583048474287576,-0.583235306361422,6.27671621803502,0.0482626246531816,0.464817915606905
"Tcas002952",1.14549703917034,1.14748096278957,3.63055767877519,0.0482867290232153,0.464817915606905
"Tcas009162",-1.17977023946185,-1.18012386495782,6.05510500117701,0.0484559059468763,0.465997509356292
"Tcas005574",-0.413278702120473,-0.413535221441204,4.99694013404948,0.0485754270916669,0.4660246052525
"Tcas012059",-1.45482870119034,-1.46516664886609,2.16393955627442,0.0485779596687044,0.4660246052525
"Tcas010754",-2.13673090193407,-2.14291599161705,3.10337770879692,0.0486246815290353,0.4660246052525
"Tcas000234",3.37812868501751,3.37893656758425,7.09461325369134,0.0486452825538788,0.4660246052525
"Tcas006941",2.1097422075678,2.11159331380977,4.85012891869533,0.048725052794163,0.466341693026127
"Tcas010578",1.77779667280927,1.78175823655843,3.48389582792595,0.0489703377251755,0.46824077947364
"Tcas007804",-0.579653156236839,-0.582462955860023,2.1850015097064,0.049526815512237,0.472266704629651
"Tcas004850",2.40873564482259,2.4140055363485,3.74270430136126,0.0495318759570247,0.472266704629651
"Tcas011764",2.87641594762648,2.87900723810528,5.34271500760912,0.0496220494161797,0.472266704629651
"Tcas012089",-1.42433621072075,-1.43683603200005,1.78956825230692,0.049623187040075,0.472266704629651
"Tcas005679",0.555524902411755,0.555582520874943,7.63735264926065,0.0497151133415407,0.472266704629651
"Tcas000618",2.24999943112299,2.25022231340934,7.93648941080087,0.049808785070076,0.472266704629651
"Tcas002285",1.0130092730501,1.01356086383365,5.36137822963124,0.0498305548457368,0.472266704629651
"Tcas000999",1.58391258999123,1.58538187916225,4.61766743465176,0.049865850967879,0.472266704629651
"Tcas009953",1.19970077858656,1.20754723786521,1.796390562334,0.0498877549655031,0.472266704629651
"Tcas000736",-0.418031681472356,-0.418213388287554,5.59358135349564,0.0499358357764444,0.472266704629651
"Tcas009558",0.78870640041462,0.788882930650616,6.4095257256663,0.0499889022628081,0.472266704629651
"Tcas005702",3.3221983307001,3.32279339338697,7.18841421458173,0.0500077446768011,0.472266704629651
"Tcas012208",-0.387091338182567,-0.387287916575761,5.3855543817919,0.0500322450575039,0.472266704629651
"Tcas001097",-1.46450818725184,-1.47294521551481,2.16528115689845,0.0500530864894716,0.472266704629651
"Tcas006679",-2.05138423359589,-2.0524128395443,5.7727746345905,0.0501886633963673,0.472685433550013
"Tcas005656",1.61889396563047,1.62011456843371,5.04847294023313,0.0502198039529124,0.472685433550013
"Tcas007756",0.444389702831594,0.445028682071577,3.86371780043913,0.0502393845506519,0.472685433550013
"Tcas001554",1.93173827693974,1.93228366250477,6.43479829296472,0.0503597522756944,0.473149485342153
"Tcas011469",1.12886344709995,1.13104115225105,3.20482514948484,0.0503984987375045,0.473149485342153
"Tcas006434",-0.753249928020827,-0.753318282225538,7.80566636929876,0.05043076480078,0.473149485342153
"Tcas010425",0.680101260874941,0.682496936015383,2.51727154514186,0.0504998354370066,0.473353054114981
"Tcas007197",-0.606333216375402,-0.606374189532188,8.25387898009804,0.0505830341370571,0.473639077396239
"Tcas000721",0.532418428917834,0.533664027475706,3.27011881690214,0.0506251535887894,0.473639077396239
"Tcas001482",3.44949570156863,3.4514315574881,6.09377485992834,0.0508213761025901,0.474709998650338
"Tcas000536",-0.658762986308688,-0.659107617898229,5.28470215956478,0.0509312408485785,0.474709998650338
"Tcas000966",0.817047306668783,0.821704681356503,2.23107550056211,0.0509758299070714,0.474709998650338
"Tcas008281",1.12580144838304,1.13227512294562,1.97600660939389,0.0509800404470713,0.474709998650338
"Tcas004130",1.34401863363901,1.35243084977567,1.76871909586537,0.0510631291417459,0.474709998650338
"Tcas004082",-0.413111644949533,-0.413139771765306,8.310139568723,0.051070328947305,0.474709998650338
"Tcas003212",-0.401272503360951,-0.401545942262453,5.0606546311136,0.0510721826009921,0.474709998650338
"Tcas007428",-0.823349414865461,-0.826860501762561,2.31380995697862,0.0511201052720378,0.474713840035503
"Tcas008173",1.02854835332048,1.02903988519208,5.33901573314994,0.051207174152369,0.475080858059862
"Tcas012500",0.997567464984628,0.997641972146144,8.09662117440388,0.0513724920803029,0.476172486889042
"Tcas011227",-0.866560561611114,-0.866656939106299,7.41127154428973,0.0514919848068415,0.476837731408675
"Tcas008436",1.63033409415592,1.63464223133563,3.51372504469615,0.0516188157950685,0.477412080819966
"Tcas000171",-1.47758723287964,-1.49989587420634,1.25722118938739,0.0516495655891096,0.477412080819966
"Tcas005552",1.36286917668702,1.36308765046168,7.20949905114208,0.0516976868701412,0.47741523771391
"Tcas007707",-0.516140186464263,-0.516285471673549,6.11794118676471,0.0518325711170981,0.477914353169612
"Tcas009244",-0.631804914765477,-0.631812161651559,10.7777134403438,0.0519409004252841,0.477914353169612
"Tcas012015",2.02685186505049,2.04608073562669,1.64314770132045,0.0519485103179641,0.477914353169612
"Tcas004297",0.697129943343513,0.698704448283361,3.28832584556266,0.0520160580903459,0.477914353169612
"Tcas000858",0.952626980143316,0.964385934498191,1.00879211700841,0.0520183753271969,0.477914353169612
"Tcas002223",0.976416030994622,0.976606089584122,6.8455532036608,0.0520387125949297,0.477914353169612
"Tcas002861",0.902390487129461,0.904132029351323,3.40337196830978,0.0521826601894371,0.478484794026846
"Tcas012183",0.815970197564136,0.816830287930827,4.02009410593476,0.0522303903864886,0.478484794026846
"Tcas001049",-2.08074388579482,-2.0840131599448,3.7581395096124,0.0522808705554276,0.478484794026846
"Tcas006098",0.73720651234448,0.740207019037915,2.48698792358187,0.0522923734064568,0.478484794026846
"Tcas004410",-1.13842040957575,-1.13961976975843,4.33411733858683,0.0524718126337739,0.479687421625497
"Tcas011017",1.56506602016625,1.57596918144323,1.6952317037356,0.0525870770258888,0.480301712653273
"Tcas000232",0.64262230943417,0.644413665906211,2.99685791668923,0.0526540934123972,0.48044361852546
"Tcas008599",-0.53623232890747,-0.536967347943772,3.99883000479114,0.0527151358538565,0.48044361852546
"Tcas001972",0.482842792504957,0.483551487229361,3.82374949867295,0.0527468624421967,0.48044361852546
"Tcas007398",-1.60489821402752,-1.63592813952554,0.757280562281764,0.0528061266118652,0.480545370770271
"Tcas010499",-1.97752818529494,-1.98933289066431,2.34970772964511,0.0529592353002691,0.481500162984794
"Tcas012005",-0.403936962539792,-0.404272601743715,4.63019627261639,0.0530315833542543,0.481719618977917
"Tcas001147",-0.602586497063311,-0.603124957174826,4.70156147487014,0.053084231057503,0.481759888035032
"Tcas008200",-1.93045446299236,-1.93134631936542,5.97411452108741,0.0531562209846707,0.481941524924688
"Tcas009604",0.593249884878069,0.593337530931326,7.25111076179652,0.0532007107678073,0.481941524924688
"Tcas012459",0.840224712696907,0.846669202318223,1.85693878371434,0.0532553191168665,0.481999228818596
"Tcas007293",-0.670401075327914,-0.670725900065612,5.68428566348804,0.0533497175733944,0.482219178103674
"Tcas009896",-1.0337224497312,-1.03404094356944,6.31186316234962,0.0533761420118758,0.482219178103674
"Tcas001532",0.998365367274544,0.998418215518005,8.67189056656811,0.0535384154400124,0.483248281008676
"Tcas003026",0.4799456393724,0.480398132278348,4.496835824487,0.0537613158125907,0.483721777531589
"Tcas011765",0.42500734979025,0.425089491768394,6.7947252382825,0.0537963440897234,0.483721777531589
"Tcas009836",0.775804553775899,0.77840047500694,2.72060519811942,0.0538554872035056,0.483721777531589
"Tcas005692",1.19897762221909,1.2077414302977,1.8663541516388,0.0538768057082893,0.483721777531589
"Tcas012479",0.833717018733855,0.83702848055926,2.36781330761502,0.053948571688318,0.483721777531589
"Tcas010581",0.932769398995443,0.947859308052205,1.02144070142257,0.0539981033953274,0.483721777531589
"Tcas003592",-1.14527585921478,-1.14530883826791,9.48870528423244,0.0540176975012366,0.483721777531589
"Tcas010178",1.75172256365346,1.76733167319235,1.58994419262187,0.0540577140510271,0.483721777531589
"Tcas005326",1.12032871553706,1.12047791296479,7.37885249486113,0.0540661650465103,0.483721777531589
"Tcas000730",0.525428554323427,0.525460280814489,8.35318517094526,0.0541027449675822,0.483721777531589
"Tcas003613",1.35997974133627,1.36005582978473,8.75679697511715,0.0541233934427858,0.483721777531589
"Tcas006986",-0.880307204880375,-0.881300418994319,4.35518673321062,0.0542047084847515,0.483971869039309
"Tcas007881",-1.65915611880625,-1.66392143810422,3.41067311629905,0.054309142612551,0.483971869039309
"Tcas010511",1.42590210602066,1.42621891137675,6.48037040420101,0.0543293562454402,0.483971869039309
"Tcas005311",0.968602836708641,0.97181668011614,2.76044722008203,0.0543451198020521,0.483971869039309
"Tcas008041",1.15261339468789,1.15322375958487,5.28657782559019,0.0544398973611296,0.484384198069819
"Tcas005433",-0.827656713797302,-0.828174722817594,5.06824896073518,0.0544949783153225,0.484442903315571
"Tcas004496",2.94199709900816,2.94215262669953,8.94241276178094,0.0545491148418641,0.484459574466898
"Tcas004701",-0.442590786685479,-0.442607990480738,9.22956963528661,0.0545938231434875,0.484459574466898
"Tcas000762",0.762912357837288,0.762979535030443,7.88211279718689,0.0547426287024062,0.485349020403232
"Tcas003122",0.501534083098328,0.50274796782991,2.89308670259425,0.0548297570876702,0.485690543280142
"Tcas002804",2.39679100940858,2.39896637691807,4.85484214642772,0.0549627088523371,0.486026148329211
"Tcas001790",-0.387414620197341,-0.387476812803527,7.11393631303779,0.0549649267025628,0.486026148329211
"Tcas001538",-0.493062078772228,-0.493136101516866,7.22375876390002,0.0550824314014582,0.486634531002096
"Tcas000639",0.466659862801003,0.466947231906931,5.13413045099978,0.0552916318335234,0.487954540429072
"Tcas002738",0.431526084074331,0.431593358245832,7.00358066440903,0.0553402057278672,0.487954540429072
"Tcas006503",1.11715494369841,1.12068090580645,2.69242840130482,0.055378347562707,0.487954540429072
